x[mm] xp[mrad] y[mm] yp[mrad] t[mm/c] p[MeV/c]  ID
-8.946727329466984 -2.039536051104674 3.3788001825646874 0.6041522468446143 310209.393391843 2897.157702204579 66897.0
-10.814866711363461 -1.9769560959894352 -1.3602369023086875 -2.3412442307229524 310212.5253127738 2875.7101547288603 136.0
-9.204499737565405 -1.4045385859672073 5.76789661320725 0.25715039662494876 310207.2452811498 2902.755168732477 137.0
11.583756576193096 2.1889196850665478 4.996897852564119 0.021382014766731253 310213.9111407273 2796.56027654583 43410.0
-12.387619139172394 -1.7520762808854775 1.9521322178465834 -0.8378302258567807 310209.0824358153 2917.7336731590144 56802.0
-5.795239516178601 -0.9464901385915602 4.198505739830351 -0.024151123455323432 310205.9649614569 2894.8659772884516 140.0
-0.7137081524067083 0.2082777242102883 -1.363745153635121 -0.07404157331282184 310207.7377042125 2907.7117187794074 70709.0
-4.327933890814529 0.0402506171473438 -1.260702517860143 0.44211522847786455 310211.2546169221 2865.1345608332344 62376.0
-0.983591020191665 0.06932593439954526 4.615602825718898 -0.6691816648695541 310206.5410830007 2891.2852244425294 144.0
3.6403820506911857 0.603792232818488 1.9506187823428882 0.419225530320502 310208.76262972614 2913.195345566195 145.0
4.905406228705906 0.8972126464501204 -3.2848030442241756 0.7816452615026109 310208.1617638516 2915.316503167124 62375.0
-7.139139450984343 -1.426870849845359 2.800796672282288 -0.03415891429110308 310212.5160235423 2852.1343549650214 38199.0
-4.128404005564613 -1.1652869653305065 0.6254307184365019 0.15135912781930289 310209.441014341 2918.560809508364 46344.0
5.480514024760176 0.696909139440042 -1.8851332749643501 0.27592783228788464 310211.56717444805 2884.053392726449 149.0
1.9219805605396065 0.3221779727708743 5.173182273968481 -0.20590216454692054 310213.63566883944 2801.2520063980696 150.0
4.596640688557176 0.8572011139345985 1.0322900946224174 -0.3117072223222215 310211.268665741 2840.4040082009346 36619.0
2.1090465629732074 0.4244773072891869 -2.010366846228393 0.5682648255729468 310207.806856952 2900.3192840230317 152.0
13.173657334232244 2.268295531086775 0.34117438759592195 -1.3947490702755299 310215.2472528248 2810.818241468365 153.0
1.652286001020083 -0.6498884379193897 2.6327738821521933 0.9444501775366335 310226.07480316295 2218.7229647204836 154.0
-1.9384379378124494 -0.6032989255546579 0.28826567259937297 0.46130011172075663 310208.5079060866 2911.420761566682 155.0
6.862397189782459 0.8173935874631809 0.6183943444024927 0.2022897629831634 310212.15806843474 2827.153401835487 156.0
-0.54409783236197 0.29149811100049744 0.7774329248340865 -0.22758296476121634 310207.2331084309 2907.515058146026 67575.0
-12.843698024747818 -2.1484293376366814 4.458152769248829 1.2936812987962807 310211.5889627661 2885.1917645703743 158.0
12.20236223252926 2.7463323748653963 -2.139567454050222 1.7825713226152444 310228.15541579435 2035.2752966848723 45043.0
2.3210129821416214 0.6622509922683051 -1.418590516872998 0.13697840793624727 310208.1824101848 2906.2215626335656 161.0
3.641333346402725 0.4029510790967007 2.1750794203045483 0.31289718933733723 310210.9560307747 2863.9279854888955 55946.0
-7.060082211190384 -1.2467314953296635 -2.5880387604752944 1.12196482832543 310213.19009096274 2851.6678559356833 43663.0
1.6998496104622127 0.37545234024884067 1.2946285627978042 1.1783270197718454 310209.8548957524 2884.7844169546634 39522.0
-2.7477953060920455 0.5147549269105633 2.2466176567752076 -2.140563984242969 310226.3189546003 2202.522231133665 63695.0
-0.1943403693098773 0.1441785556037431 3.5135807861837303 -0.20678189415415857 310206.330403892 2897.4498652799234 55945.0
1.9584799482925062 0.44269738440739237 -0.1849078055687823 0.3358800881061195 310206.98443475855 2905.064112982226 52840.0
14.773029952429487 2.150551856775052 -4.018809117377964 1.3039482409238263 310207.9883221498 2896.2772610238444 168.0
6.8030088717717785 1.150414146452183 -4.249446692441959 0.9611528720151712 310207.56524528645 2906.5059621201667 39949.0
-6.90954266140804 -0.6242109837316179 0.765624744442379 -0.5539798145936599 310208.4430553276 2915.535091222357 44237.0
-8.02854795657805 -0.6610695722699829 1.2312706255434003 -1.5044891759048675 310213.4199922442 2828.9173727373086 55944.0
2.651378180463354 0.3905382571611152 1.2964666620056906 1.0467009684649822 310214.02110811 2796.6341600559113 46343.0
3.1882239067040667 0.1654229480908089 4.505074241850325 -0.15781931628466084 310208.87238534424 2887.168086420859 176.0
-5.9695316247972325 -0.6593885685356164 0.4978287817506129 0.10763653889491288 310210.8029096343 2882.6325124418345 56953.0
-4.215544905158751 -0.3165979594542621 2.85924422251348 -0.8972945660259427 310207.3087758093 2907.8082430326285 50400.0
0.7401365685271545 0.042431605272713 1.6050645324948543 -0.6406796213583228 310213.69178521127 2862.012655288112 179.0
6.261179084973614 1.2350338503907907 -1.2198232368393362 0.6924493289803562 310206.58130321896 2903.3538287623037 57122.0
5.0914830989097295 0.7967628552011078 -0.8755724510033147 -0.71190926072999 310207.4658046425 2894.6868581076224 45362.0
-9.169890446662087 -2.214692520014864 3.647069333040693 0.6588179930936975 310228.5411530712 1945.272626850369 62374.0
9.857043949772352 1.265955365849141 -1.771314891472675 -1.0303272918103332 310211.2118551119 2899.9604770006013 38314.0
2.7529382403337426 0.4048640181633958 -0.41454517201656954 -0.37342629150013235 310205.9109881026 2896.0474272041765 62372.0
-7.0275919180496045 -0.48640769142730766 3.5286967722779314 -1.9016105839831257 310219.2954837507 2651.188422662424 63149.0
11.590718816036828 1.4845433794205207 -1.3734777439456187 0.029139447361148072 310212.1765255222 2853.982199803516 57975.0
-13.07161653022622 -2.002516499736554 1.2968048250692585 -0.3354488763312438 310208.55337010283 2913.923947181951 70707.0
-0.03751878322428738 0.20900167189135688 -4.216950576038517 -0.39802905891655305 310208.99264767964 2910.9654075679423 189.0
