x[mm] xp[mrad] y[mm] yp[mrad] t[mm/c] p[MeV/c]  ID
4.351090332206579703e+00 1.161070235907798232e+00 -6.760375618365523087e-02 -7.829026156780982681e-02 2.785024679567809217e+05 3.041656825786848913e+03 3.232400000000000000e+04
1.905513846915779963e+00 -9.162899588325650047e-02 1.315528288052595363e+00 -1.758006709495884667e+00 2.784966340865154634e+05 2.909739484369353704e+03 5.461200000000000000e+04
1.135355189235851991e+00 1.259792664080808776e-02 2.154902195874424553e+00 -1.572399710156912489e+00 2.784948467435263447e+05 2.805784209061424917e+03 4.140000000000000000e+03
1.537042105564642158e+00 1.103376652428489146e+00 1.196362033024663818e+00 3.484334264918493296e-01 2.784941435724846669e+05 2.747900329399376460e+03 4.141000000000000000e+03
1.247605305121794350e+00 8.960118247752885470e-03 -8.621235330356702420e-01 -1.704849303645573078e-01 2.784973291216054931e+05 2.966837548619676909e+03 4.142000000000000000e+03
3.636235259509870588e+00 8.602997329720535324e-01 2.475515277207250009e-01 1.819047988589049591e+00 2.786150870077163563e+05 2.054329516520157995e+03 4.001300000000000000e+04
-3.546657331669778923e+00 -2.960840076223673067e-01 6.537102594673197542e-01 7.354185835854817332e-01 2.785019214707674109e+05 3.001959626573713194e+03 3.517200000000000000e+04
4.575905301120020141e-01 4.092487302413063549e-02 1.055297258436049823e+00 -1.687978823290863906e+00 2.784999708480042173e+05 3.005241389354740477e+03 2.855000000000000000e+04
-1.483371456874920780e+00 -6.053823826963279364e-01 5.211004206428059282e-01 5.238938725509035832e-01 2.784986130805413704e+05 3.017893169686954479e+03 5.153900000000000000e+04
-8.846848941272211775e-01 -4.057074039142025135e-01 1.921363050953512897e+00 -1.718622787666016061e+00 2.786145139634835650e+05 2.066404287204572029e+03 2.526600000000000000e+04
-2.540920575550397187e-01 -3.883743620434600419e-01 3.984040677339250047e-01 -1.095241085514522039e+00 2.784932455278265988e+05 2.686220551992249511e+03 2.624500000000000000e+04
-2.988256186489692379e+00 -1.517087542042750981e+00 -8.763527549951845019e-01 6.615989525534374249e-02 2.785014750466325786e+05 3.052799174607838722e+03 4.362200000000000000e+04
-1.072791472982171923e+00 3.347825974599483723e-01 -3.101996540171937378e-01 1.935508417470377829e+00 2.784994978777882643e+05 3.017680036021008618e+03 4.746500000000000000e+04
-4.245410132441687523e+00 -1.218349393665616009e+00 -3.842761897518411247e-03 4.053207305007096584e-01 2.785017330102472333e+05 3.045514891379166329e+03 4.362100000000000000e+04
-1.517319205941633387e+00 3.851318488643236115e-01 2.741182262839556127e+00 -2.722797741396593141e-01 2.785016184488903964e+05 2.986779138264681478e+03 5.153800000000000000e+04
4.522020455708187114e+00 1.998408549552244562e+00 2.144189577148065240e+00 4.607887111778616318e-01 2.785022292335425154e+05 3.036496139022684474e+03 3.921600000000000000e+04
-3.195948563204572768e+00 -1.248034455833644696e+00 8.786098310973150527e-01 -3.492066248407108553e-01 2.785039313448048779e+05 3.008106893727148417e+03 4.154000000000000000e+03
-1.819959891570491317e+00 -9.353781261029442406e-01 -2.679174003149863204e+00 1.343022841305454573e+00 2.785035307913238648e+05 2.971933322340128598e+03 4.155000000000000000e+03
3.800703687887362126e+00 7.041346110346282661e-01 -3.930704282473497235e-01 -2.112250929057995386e+00 2.785035751750424388e+05 2.979096626635223856e+03 4.362000000000000000e+04
-4.340518663175241265e+00 -1.470880272221316121e+00 3.977273365212816159e-01 2.248597292468834663e-01 2.784966669865917647e+05 2.930955130765824833e+03 4.157000000000000000e+03
1.351134973382704718e+00 -3.737884813263393780e-02 3.229651996081112753e+00 -2.015205872716771651e+00 2.784970751875198330e+05 2.932197003728869731e+03 4.158000000000000000e+03
-1.731229370398575940e+00 -3.954859958108437601e-01 3.704882327982477186e+00 -6.669832509473719862e-01 2.785026250984528451e+05 3.024019060228674334e+03 6.044800000000000000e+04
-4.811083011858376390e-01 -4.424044111574893523e-01 7.550278720409040467e-01 -7.905453157719046775e-01 2.784963894731886103e+05 2.924074428396319945e+03 3.145300000000000000e+04
1.759663274319999138e+00 4.372088174368371494e-01 -2.112748409525930349e+00 4.357892341793509483e-01 2.785081626952771330e+05 2.741532302812179751e+03 5.153700000000000000e+04
1.128872422518687912e+00 3.886661894359293989e-01 4.605397301110502606e-01 1.311183916229005653e-01 2.784977341893214616e+05 2.995981255680898812e+03 4.162000000000000000e+03
5.669165331829378651e+00 1.935783037137563278e+00 9.319010150888511201e-02 1.187083054992344733e-01 2.786112625164802303e+05 2.463244478067957971e+03 4.163000000000000000e+03
-1.700832273944689277e+00 -8.881824304486175825e-02 -1.752546310935281237e+00 5.653168318066005282e-01 2.785047096899960889e+05 2.980673095341201133e+03 4.361700000000000000e+04
1.399961245040670432e+00 1.251383771370335074e+00 -1.214617384302259240e-01 -9.320434536117021551e-01 2.785056078384965076e+05 2.942227927717091461e+03 4.165000000000000000e+03
-3.270951410342025412e+00 -1.010761921663840379e+00 1.089598700443742185e+00 -1.815577413897019876e-01 2.784963162781924475e+05 2.908629516567190876e+03 5.242700000000000000e+04
-1.780346797286367355e+00 -8.237876911492970633e-01 1.039007532115171273e+00 -3.962035841672406078e-01 2.784970704917765688e+05 2.963621437148590303e+03 4.167000000000000000e+03
1.893156655880729788e+00 2.109138648058121457e-01 1.213513228220980400e-01 -4.159154850037002360e-01 2.785011064876455348e+05 3.016228618737998204e+03 3.341500000000000000e+04
-1.297305338660633911e+00 -1.371632302591638819e-01 -1.780179443448420384e+00 -4.242143481872868160e-01 2.785028212262905436e+05 3.049998703869706333e+03 3.219000000000000000e+04
3.996622489314979321e-01 -2.254700505467918670e-01 1.739748731530631920e+00 1.437302289119800403e+00 2.785013228303878568e+05 3.003461424855227051e+03 4.544500000000000000e+04
-3.255100323739252843e+00 -1.315736276470719002e+00 6.005860931300883720e-01 6.249363949661478346e-01 2.785042718664029962e+05 2.994188726310093898e+03 3.576600000000000000e+04
9.795352863604143145e-01 2.298805471629377928e-01 2.337419378900908562e+00 -1.157042923227597608e+00 2.785011931908980478e+05 3.064071748617602225e+03 3.396700000000000000e+04
2.627724827661007456e+00 1.002787760501757219e+00 -8.809425655566438529e-01 -3.146758126203587080e-01 2.784958616820228053e+05 2.884695234154726677e+03 5.693100000000000000e+04
1.836434869019313743e+00 8.021524116162198625e-01 3.173694079896317799e+00 -3.287086562370905352e+00 2.785127053121147328e+05 2.364562500885732788e+03 5.242800000000000000e+04
3.196893443076668229e-01 -1.003665005178249053e-01 1.465603709757192119e+00 -3.714342598759273750e-01 2.785085106847457355e+05 2.739533680193499549e+03 6.044700000000000000e+04
3.225779289080202172e+00 1.081343184445998862e+00 4.009867609672496114e-01 1.664369421630624402e+00 2.784964384920069715e+05 2.892056274060102623e+03 6.044600000000000000e+04
-4.226241587130100896e+00 -1.626201184031608182e+00 9.634702034405023818e-02 -1.397247083051859629e-01 2.785001552941270638e+05 3.047269977754755928e+03 4.177000000000000000e+03
1.456122636400794867e+00 4.861374128325272881e-02 -4.982873001750029451e-01 -3.495278710921338461e-01 2.785026864309445955e+05 2.968867552360628451e+03 5.360100000000000000e+04
-9.465038383520153475e-01 -3.098341495778600407e-01 1.156839629624660359e+00 -3.411537583762500742e-02 2.785059389779937337e+05 2.915442690540226522e+03 3.047200000000000000e+04
-1.678511925095079071e+00 -1.382141111800485600e+00 -5.977187747106015303e-01 -2.732908158453580261e-01 2.785108443305138499e+05 2.521544649006137661e+03 4.361400000000000000e+04
-1.877616337419927728e+00 -6.911809313899166529e-01 -1.559776149270333256e+00 1.755217587262015710e+00 2.784983823976259446e+05 2.998057325321460667e+03 6.859500000000000000e+04
7.487346431457465590e-01 4.405964345659084125e-01 1.197615679407316308e-01 -5.853985389884666102e-01 2.784953195859558764e+05 2.860574381892781275e+03 4.182000000000000000e+03
4.581609476182168517e-01 1.580966136779379028e+00 3.418863293453631158e+00 -2.417401777010592667e-01 2.785137217827764107e+05 2.348203440516680075e+03 4.183000000000000000e+03
-1.780415635529785545e+00 -4.204020391143883928e-02 -1.464914457711947282e+00 1.105132021858184155e+00 2.785023933779805084e+05 3.038972544249316798e+03 3.407900000000000000e+04
-1.854241433719217902e+00 -6.502240136579056085e-01 -2.935037767585152099e-02 1.056022599627536085e+00 2.785038180981297628e+05 3.010332111261991940e+03 7.046500000000000000e+04
-5.185989266736474278e-03 -1.140736314968936599e-01 6.915702842760674818e-01 -1.801330497966850408e-01 2.785034679678452667e+05 3.026126944252147950e+03 4.361300000000000000e+04
-6.179790493204516011e+00 -1.095928792011138686e+00 -2.319093863850607562e+00 2.660847056303179858e+00 2.785078976493052905e+05 2.818047733489235725e+03 3.810700000000000000e+04
-4.683892488835331158e-01 4.890155893480521015e-02 1.942265427217660656e-01 -2.014312193730641298e-01 2.785020596251678071e+05 3.046946079642079440e+03 4.188000000000000000e+03
-2.327164928541360644e-01 6.553353653159095515e-02 -2.026001271599502829e+00 4.782252965654116839e-01 2.785034946686972980e+05 3.005502321719316569e+03 3.083600000000000000e+04
3.563179087592598382e-01 2.381566500033600042e-01 -2.855915480526104999e-01 3.743050554253443130e-01 2.785069510896705906e+05 2.850356818807045784e+03 4.439100000000000000e+04
1.077741176761755904e-01 -2.729367641448066095e-01 -7.678879762113346441e-01 -7.941219887246969700e-01 2.785010471324095270e+05 3.047313715431023411e+03 4.191000000000000000e+03
-6.281621761619373689e-01 -9.237635413864045408e-02 -6.366243711974149677e-02 4.891222929254610552e-01 2.785035223830827163e+05 3.005452349229281026e+03 5.153200000000000000e+04
-1.096643583749221662e+00 -7.453053149675713529e-01 -1.980719656999413436e+00 1.412384727336366830e-01 2.785036788113980438e+05 3.015496521843738719e+03 3.517100000000000000e+04
-2.043449829615274105e+00 4.782785857317424782e-01 6.917709563211871249e-01 -7.987385191469593693e-01 2.785050421529425075e+05 2.960255381682788538e+03 2.782100000000000000e+04
-1.089792969828250468e+00 -3.347697214341690541e-01 2.904036781788956519e-03 -1.174404624500908212e-01 2.785032499940775451e+05 3.026287388558468592e+03 3.580300000000000000e+04
2.165205603552147640e+00 5.076166987618689896e-01 1.158129998306480779e+00 -5.269630923029079428e-01 2.785132038148837164e+05 2.214120550265480233e+03 3.341400000000000000e+04
-5.021647777757894282e+00 -2.460733837664863533e+00 1.594597558244022828e+00 6.174613310167328395e-01 2.784964184343405068e+05 2.872187260142098239e+03 4.197000000000000000e+03
1.757353744211911373e+00 9.118508124632952461e-01 -5.499249993325191488e-01 3.421052612923950464e-01 2.785021566885135253e+05 3.047423254094978802e+03 2.868200000000000000e+04
4.356628673066516022e-01 -4.686042444447349742e-01 -1.381936387455640514e+00 4.245208609366348806e-01 2.784984145395822707e+05 3.016924535505377207e+03 4.199000000000000000e+03
3.153216731459735911e+00 8.985615205389193560e-01 -8.270965798138788516e-01 -8.686193504984221492e-02 2.785014710650271736e+05 3.009331757699199898e+03 5.374300000000000000e+04
-6.376794822942530305e-02 3.322560448495390575e-03 -3.298633436785627926e-01 -2.190624419170406068e+00 2.784948486362035037e+05 2.788189477796046503e+03 2.812100000000000000e+04
-8.213170845627010275e-01 -7.951339606063875798e-02 -4.847511522622693358e-01 7.504869742322803905e-01 2.785054666866448242e+05 2.941871853265683967e+03 4.202000000000000000e+03
-8.134437331758299194e+00 -2.410342608440107171e+00 1.854064592817925128e+00 -2.614383012460590461e-01 2.785049626306591090e+05 2.994210123279642175e+03 4.203000000000000000e+03
7.741522968641855407e+00 2.379685303680272757e+00 1.111005645709350453e+00 -1.059037463760962305e+00 2.785013888593399315e+05 3.034877513334537525e+03 4.758400000000000000e+04
8.311258418161254768e-02 3.428954332658355475e-01 -2.126197072930182230e+00 -1.139862894851619401e+00 2.785174314288157038e+05 1.873439391523487529e+03 6.823300000000000000e+04
5.204936511652653586e+00 2.081317241588675149e+00 1.393450208952411451e+00 -7.794709642301229646e-01 2.785041272408553632e+05 3.019716995943598704e+03 6.357200000000000000e+04
-3.661816358054208881e-02 -7.551750053036625221e-02 -1.447870769275267033e+00 1.986479558561160819e-01 2.785011863890668028e+05 3.009611932105264259e+03 6.876600000000000000e+04
2.479393363724890165e+00 8.036026191671102881e-01 -4.169373573479906447e+00 2.805418001330835853e+00 2.784973853100116830e+05 2.921150373594804933e+03 6.650900000000000000e+04
-1.819170205995289225e+00 -8.837419647965324629e-03 -8.791301587290715203e-01 3.006558722489496294e+00 2.785059755699898815e+05 2.927089301025430814e+03 4.209000000000000000e+03
1.653104165506828149e+00 -9.870955504432651906e-02 3.545287892425712517e+00 -2.299896445087140417e+00 2.784994761147212703e+05 3.023345984235787000e+03 4.210000000000000000e+03
-3.016772036168942073e+00 -5.287383946500222587e-01 -3.156887243283367450e+00 2.122231426778399932e+00 2.785060109631262021e+05 2.922350918531907610e+03 2.888700000000000000e+04
2.192142228300515416e+00 1.250229261328138775e-01 -1.330914652201292458e+00 -1.121857498983891005e-01 2.785019319711143617e+05 3.006115634912616315e+03 6.650800000000000000e+04
7.179293980455148105e-01 6.635283674950697153e-01 -1.357183128930601092e-02 -2.964784068081544044e-01 2.785065869647098007e+05 2.872323536533855076e+03 7.045800000000000000e+04
-4.083015960422209822e+00 -1.811424630032297145e+00 -9.131660343482957964e-01 -2.809543590694504878e-01 2.784977184542610194e+05 2.974998086563428842e+03 4.651700000000000000e+04
2.522107983626646455e+00 4.764545829686171047e-02 -1.616864377880752546e+00 1.256666212080112421e+00 2.784966623486015014e+05 2.908678672918137636e+03 3.387900000000000000e+04
-1.244477243081109741e+00 -4.180162739134355987e-01 2.141456740473354881e+00 -2.004273465195375081e+00 2.784996976469865767e+05 3.035207633351164532e+03 7.045700000000000000e+04
-4.914498574300038669e+00 -1.900770912202558005e+00 2.105897605721829546e-01 3.470368499784918792e-01 2.785019250566540286e+05 3.032005939666401446e+03 7.045600000000000000e+04
6.379548623284314601e-01 -8.551813153266250023e-01 -1.214603724642074223e+00 9.573088021357533117e-01 2.785073317139210994e+05 2.831981782197486609e+03 4.218000000000000000e+03
4.083997084893008278e+00 1.817578739298325141e+00 1.646299209761129312e+00 -1.295944815635226011e+00 2.785111891144190449e+05 2.512127119934216807e+03 4.360700000000000000e+04
5.515932067880929823e-01 2.213152938072563414e-01 -9.598958423332979439e-01 8.042132139233930388e-02 2.784972500715532806e+05 2.978203523530658913e+03 4.220000000000000000e+03
1.669447836785598271e+00 3.607921334308139549e-01 -6.378116354971411495e-01 7.324278394001944026e-01 2.785060484974416904e+05 2.917315736666823341e+03 4.221000000000000000e+03
8.540025175498677790e-01 1.339835001323342323e-01 1.606632202083159155e-01 8.552317299033646014e-01 2.785049646700054291e+05 2.958861588514932009e+03 4.222000000000000000e+03
-2.246963561196490655e+00 -1.059652888251887637e+00 -8.663576493520914745e-01 5.881064968364493328e-01 2.786077937992418883e+05 2.791380179094145660e+03 4.223000000000000000e+03
-4.706526114171737385e-01 -1.786424191401299599e-01 -2.085609972395678913e+00 7.942386473248190804e-01 2.784983598005395615e+05 3.004155997770207705e+03 4.224000000000000000e+03
1.693714329838918564e+00 -1.941703034473904813e-02 1.369430518455049262e+00 -8.019689246597917487e-01 2.785028847235970898e+05 3.030426987355019719e+03 5.531600000000000000e+04
1.924086427334844362e+00 1.292312889356699301e+00 3.397872309568019111e-01 -1.648116253244584217e-01 2.785064479252794408e+05 2.881418594047531769e+03 3.810500000000000000e+04
-3.549559647699307874e+00 -8.964318370633891364e-01 6.635724043966758634e-01 -5.396893351131958338e-01 2.785044200433377991e+05 2.993146499864529687e+03 3.155200000000000000e+04
5.643212657635581220e-01 4.550392514725013632e-02 -2.282261644900389908e-01 1.134028970918127044e+00 2.785001935648164363e+05 3.050409281879183254e+03 4.228000000000000000e+03
1.007955873525301582e+00 9.214967018126563048e-01 2.869389310452897579e+00 -2.445024000967586542e+00 2.784956458809804171e+05 2.830568451355843081e+03 3.010000000000000000e+04
5.734333798901884993e-01 1.579731759676715475e-01 -1.556227928182787767e+00 7.695760609722076540e-01 2.785032559913502191e+05 3.028084192454048662e+03 4.230000000000000000e+03
-1.758987803398874172e+00 -1.244609482355313546e+00 -2.480007734394047869e+00 -3.321981435839772012e-01 2.785171490630611661e+05 1.889718177794140956e+03 4.231000000000000000e+03
-1.315453920405076804e+00 -3.863842080543217206e-01 3.298466813404769216e+00 -6.209241096396466153e-01 2.785064678008820629e+05 2.871410333424893452e+03 6.043800000000000000e+04
-2.554344786056177985e-01 -2.942783270914890448e-01 1.492533426240108874e+00 -4.535965003089359460e-01 2.784998757899220800e+05 3.053464268381694183e+03 4.233000000000000000e+03
-1.320530582392435370e+00 -1.002918581527662001e+00 2.340097991316520132e-01 5.400379642514242101e-02 2.785033311402802938e+05 3.027976668725691070e+03 6.849200000000000000e+04
-1.013936309784934098e+00 -4.570485528747192383e-02 1.991590643312705300e+00 -8.992861612806256622e-01 2.785070954184653237e+05 2.801950527765394781e+03 3.810200000000000000e+04
4.009747961149593420e-01 6.524313776861649650e-02 1.954834934443452354e-01 -8.846047903480512842e-01 2.785040972856329172e+05 2.984836115074020654e+03 4.236000000000000000e+03
-1.815906546172306513e+00 -4.433168867712429240e-01 1.679332923278847867e+00 -1.266461040136838800e+00 2.785092637834270135e+05 2.679427922720316019e+03 6.650600000000000000e+04
2.372241805585772578e+00 5.748471308111008371e-01 2.578384624983833362e+00 -2.517274987200598391e-01 2.784972494589834823e+05 2.950621984494817752e+03 5.360000000000000000e+04
-1.996564552223845546e+00 -1.332132066591777741e+00 6.792397200580312377e-01 -8.991613348170776066e-01 2.784948803146069404e+05 2.800166546902305527e+03 4.239000000000000000e+03
1.349736799117832176e+00 6.670605655934489508e-01 1.604056986168584942e+00 -1.175437302409825024e+00 2.785005824730722234e+05 3.043435817447939826e+03 4.240000000000000000e+03
-3.399818272097338667e+00 -8.522056322927953342e-01 -1.955588020411558547e+00 2.170102330407642777e-01 2.784973220879677683e+05 2.955686547238957701e+03 4.241000000000000000e+03
-1.543402106307694366e+00 -5.383094193322871535e-01 -4.856330187725826919e-01 2.028351909326598923e-01 2.785022758383062901e+05 3.029536881513359731e+03 4.242000000000000000e+03
4.968466339939639376e+00 1.621905175182532188e+00 8.382972023075848655e-01 -9.578456771301900874e-01 2.785015878485374851e+05 3.049954813761716196e+03 5.153100000000000000e+04
-5.853537982598970846e-01 -2.383497944878331387e-01 -1.159367371122766555e+00 1.589488320023874746e+00 2.785005428183370968e+05 3.060415803504424730e+03 5.612000000000000000e+04
2.812941512364228291e+00 1.248826673876747284e+00 2.077668095096793177e+00 -8.144929417968118646e-01 2.785013681932587060e+05 3.046572592351569710e+03 4.245000000000000000e+03
2.023003833316792122e+00 3.677828086041395328e-01 -2.860600000294863943e-01 2.422252972234547830e+00 2.785127202272510040e+05 2.340825288883459962e+03 4.246000000000000000e+03
-5.321496570639895340e-01 -1.190965612824986392e-01 -3.841101237286954073e-01 -5.082623330141220475e-01 2.785058491343173664e+05 2.919693394176996662e+03 3.357300000000000000e+04
5.660360941609709151e+00 1.644793462906631420e+00 -1.222559614426947522e-01 -5.121568120495345600e-01 2.785030116234078305e+05 3.026135249542031943e+03 3.855300000000000000e+04
1.844034769031572818e+00 6.392044372814376096e-01 1.422043496847308353e+00 -5.680577691733643686e-01 2.785017847922950168e+05 3.038943863888590840e+03 4.249000000000000000e+03
3.287605857362921213e+00 9.055407111258501063e-01 8.505834410866272011e-01 -9.010381231616676478e-01 2.785027750222822069e+05 3.013727070965172516e+03 4.250000000000000000e+03
2.271229474451629926e+00 -4.172844182733397855e-01 -3.939513637553946485e-02 -1.331154383831523846e+00 2.784967845731697744e+05 2.890482266568634259e+03 2.769000000000000000e+04
2.805802819915343083e+00 6.704406240038232601e-02 1.906776489561004873e+00 -7.420950878499340542e-01 2.784997399159902707e+05 3.038258059571096965e+03 3.218900000000000000e+04
1.368980272794404929e+00 -1.001656941048605365e-01 9.772148322902187711e-01 9.312937739238680290e-02 2.785039050408136100e+05 3.014180380597791100e+03 3.978700000000000000e+04
-1.163325054068277353e+00 -6.948124451448205452e-01 -9.385276957976339540e-01 5.602188277606010569e-01 2.785099140437846072e+05 2.570532224303744897e+03 4.254000000000000000e+03
-3.411129387832553816e-01 -8.008373746221327805e-01 8.110125588074202918e-01 -2.403789051770824636e-01 2.784941111267323140e+05 2.750523459372099296e+03 4.544700000000000000e+04
2.218674883564300870e+00 7.124340488807955341e-01 -2.166675190376405880e+00 1.827008397635259129e+00 2.785088574059797102e+05 2.701999341859002925e+03 4.256000000000000000e+03
-5.615829617810629282e-01 -1.060690461157296927e+00 2.763271130015347299e-01 -2.551677782621034618e-01 2.784960206862027990e+05 2.885799702732637797e+03 2.782000000000000000e+04
3.959499835126430445e-01 -2.530988898210214666e-01 -3.359765476215610391e-01 1.148212388561949515e+00 2.784996386174976360e+05 3.031280993025758107e+03 6.650500000000000000e+04
-3.102712297947661124e+00 -1.380518041209151336e+00 -1.202576284776836646e+00 1.178626688144379209e+00 2.784965604796528351e+05 2.926243158515399045e+03 3.809800000000000000e+04
4.214782690852510783e+00 1.344331588696837443e+00 -1.512221149772994044e+00 8.118097891905399210e-01 2.785025228570254985e+05 3.030513122029265560e+03 3.809700000000000000e+04
1.258110615844277858e-01 -2.540585362868310604e-01 3.223028810691160206e+00 -6.745623654932230151e-01 2.784971136576398276e+05 2.941813824003198079e+03 3.592600000000000000e+04
2.303103408022668219e+00 5.784104245028346414e-01 -1.693210232940739912e+00 9.831403297868845925e-01 2.784947283643317642e+05 2.809617337514956489e+03 4.262000000000000000e+03
2.021692239511737321e-01 3.406759662780887155e-01 -2.658303279159888621e+00 2.017005228125078098e+00 2.784969355362621718e+05 2.928602955777527768e+03 3.035100000000000000e+04
1.400369784844358367e+00 8.782740008586607805e-02 6.647536182822861850e-01 -1.890956400488658373e-01 2.785041389413927100e+05 3.003068586340108141e+03 3.878400000000000000e+04
3.410621483324225878e+00 9.905992538739474274e-01 2.622181818739789949e-01 5.930792451412343347e-01 2.784962130019147880e+05 2.911088754045993937e+03 4.265000000000000000e+03
2.772132547465180785e+00 5.837808788076772615e-01 -1.126546060318892151e+00 -2.821325516232640607e-01 2.785022609688994708e+05 2.978850539673206185e+03 6.043600000000000000e+04
-4.191750507509402368e+00 -2.233524352367791899e+00 5.799855614258673684e-04 -5.200439899839394142e-01 2.784958180640323553e+05 2.841758535704079804e+03 4.267000000000000000e+03
-6.693330039957568367e+00 -3.022404153269856675e+00 -6.017475257403303024e-01 2.942979468403215115e-01 2.785121654668132542e+05 2.390334015138853374e+03 4.268000000000000000e+03
-6.503678395118295263e+00 -2.074421504901578839e+00 -2.372265695607957969e+00 1.181130423045303912e+00 2.785023861632850021e+05 3.042138001062046897e+03 4.535800000000000000e+04
1.902379639201949413e+00 4.625848655191889813e-01 -8.838037232564277534e-01 -5.830895769123112249e-01 2.785005133327459334e+05 3.053556379669535090e+03 5.152300000000000000e+04
-3.246864302904561850e+00 -7.447081784332472143e-01 -1.111838908871622289e+00 -6.203024686293475516e-04 2.784986717735555721e+05 3.019957532238223848e+03 2.493700000000000000e+04
-2.313643601601644006e-01 -4.903842326459387918e-02 3.076537544320062656e-01 -1.273412816857202090e+00 2.785039510464456980e+05 3.000442686104947370e+03 5.152200000000000000e+04
-8.884606479950017677e-02 -2.185063302124066187e-01 -1.225483821078341640e+00 1.175373295912322424e+00 2.785085130677905981e+05 2.726273699774664237e+03 4.360500000000000000e+04
1.979109544741868065e+00 8.178976628136523930e-01 2.323868608545008207e+00 9.023115775336763844e-02 2.786041038767562131e+05 3.008131968469042476e+03 4.274000000000000000e+03
5.074116216215847075e+00 1.227822862140166782e+00 1.901112077645709553e+00 -1.769249267734568365e+00 2.785036931682856521e+05 3.003290934343257504e+03 4.275000000000000000e+03
3.558012521765892555e-01 -1.891365680388321646e-01 1.201329329207624141e+00 -4.971624128347409965e-01 2.784949134418245521e+05 2.831722274094525346e+03 4.276000000000000000e+03
-9.195250980772908811e-01 -1.208823741084942949e+00 1.026081685960281042e+00 -1.895244503841378547e+00 2.786057464518854395e+05 2.945866146512860723e+03 4.360400000000000000e+04
-9.148225580152751224e-01 2.629892545947095095e-01 -7.374783989349945612e-01 2.845493589690837877e-01 2.785041800434358302e+05 2.965167446152245248e+03 4.278000000000000000e+03
2.026430274219736649e+00 1.554809300418997786e+00 2.737078499017681077e-01 -8.732177515485352037e-01 2.785023019483888638e+05 3.002615174096378269e+03 6.813300000000000000e+04
1.834481438065018288e+00 5.436633094138343392e-01 1.343236186653107511e+00 -8.182183465890439100e-01 2.785007183654752444e+05 3.054030784924200361e+03 5.504400000000000000e+04
9.876776943407019616e-01 4.847676524232447104e-01 4.650188632896852803e-01 -6.105159566798735726e-01 2.785053798135849065e+05 2.937233203219193001e+03 4.281000000000000000e+03
2.972910068017692975e+00 1.113891307147371501e+00 5.290514237942830489e-01 -2.703143875691489395e-01 2.784946914457150269e+05 2.812261614666081641e+03 6.043400000000000000e+04
1.514047702829499853e+00 6.688871545586224654e-01 -8.431839047688353128e-01 -1.109472020582652485e+00 2.785024492215752834e+05 2.992064040871453926e+03 5.571900000000000000e+04
2.419763323788044040e+00 7.005987294903461837e-01 8.672680420660050515e-01 -2.301070303000908590e-01 2.785090551136366557e+05 2.683977868433651565e+03 4.787600000000000000e+04
-7.990581128994690696e-02 -4.077623224475977748e-02 2.427007766922703258e+00 -3.470732298722223330e-01 2.785024853609236307e+05 3.026466817074573555e+03 4.360300000000000000e+04
2.938640424749285440e+00 1.073755691417977998e+00 -1.923684810143883595e-01 -2.250194585278272527e-02 2.785014828626195667e+05 3.051525271481560139e+03 4.286000000000000000e+03
-3.521881526484894387e+00 -1.278376728510529192e+00 -5.271223569324922087e-01 3.341180607436667338e-01 2.785010550179151469e+05 3.040325641986620667e+03 6.043200000000000000e+04
-1.316876311268315281e+00 -9.568446439658621072e-01 -3.835911376738689316e-01 -3.230010634668337155e-01 2.785047711686570547e+05 2.929517181485405672e+03 6.043100000000000000e+04
3.157826881244638173e+00 1.195971970091245895e+00 -2.150274900952745316e+00 -5.807662689335973960e-02 2.785002629612279707e+05 3.055545844597658288e+03 5.243000000000000000e+04
-2.631612393311420828e+00 -1.873866270720748739e-01 -4.586571416911106036e-01 8.616583604976993938e-01 2.785041863470009994e+05 2.988363620440874001e+03 4.290000000000000000e+03
-1.888187581075115196e+00 -1.817854164061406264e-01 -2.280973034295083135e+00 1.019916783595611331e+00 2.784985471809962764e+05 3.012775698087521505e+03 6.884500000000000000e+04
-4.341161115090642064e-01 1.409772767161521778e-01 6.661644820547637513e-01 2.267847653277534903e-01 2.785033654715457815e+05 2.994989924972937843e+03 5.151700000000000000e+04
-1.129039396725926236e+00 -7.167992336211626014e-02 2.341095110470199359e+00 -2.585530445372743458e+00 2.785056651007501059e+05 2.933450390446331312e+03 4.360200000000000000e+04
1.699184414609895777e+00 9.626665828011065074e-01 1.500762749591693312e+00 -1.083648155095389143e+00 2.784983482704916969e+05 3.012616355330022088e+03 3.083300000000000000e+04
1.872695162368782085e-01 5.103453753442107471e-02 -1.228226230348877512e-01 6.653656002936471081e-01 2.785009838564658421e+05 3.028500788755864050e+03 2.746300000000000000e+04
9.107122628665330621e-01 2.188939444435634291e-02 -2.737989876804978739e-01 6.796952162890667060e-01 2.785065706249175710e+05 2.885065739614016366e+03 4.296000000000000000e+03
-1.389024218559095303e+00 -9.728327382261627854e-01 -2.231418238543770860e-01 1.486227322706504088e-02 2.785026650210605003e+05 3.053761584064431645e+03 5.243100000000000000e+04
2.814741064071786703e+00 1.003203677640273517e+00 -1.924157104539416130e+00 5.521853243852573589e-01 2.785035031861258321e+05 3.023613681151895889e+03 2.429800000000000000e+04
-4.004107036284640486e+00 -1.941377796028888270e+00 7.246184189965720890e-01 -4.037431452608182259e-01 2.785063914870294975e+05 2.900315084046093034e+03 4.698100000000000000e+04
