Sx Sy Sz x[mm] xp[mrad] y[mm] yp[mrad] p[MeV/c] t[mm/c] ID
5.574680989922646719e-04 -2.960667342441397013e-03 1.914040769300353814e-02 2.604240727325854987e+00 6.858000713377061519e-01 -1.551766462902276766e-01 8.537570796597288014e-01 3.030608782474501822e+03 2.785018466572844191e+05 6.663900000000000000e+04
3.854696072484708330e-02 -4.910971688101014448e-02 -4.840509590108479226e-02 5.165369830400372564e-01 1.174434764972111384e-01 -9.106060527271823135e-01 4.278461409216194888e-01 2.739859940203478800e+03 2.785074184695099248e+05 4.388000000000000000e+04
7.508086098213511729e-03 -5.954231093013863906e-04 1.169347916025941479e-02 9.107973436295889735e-01 4.324061656099658646e-01 3.965671834644521887e-01 1.009194558496923300e+00 2.903977911492853309e+03 2.784953555156305665e+05 7.323000000000000000e+03
3.992780324212449015e-03 1.519349776979393024e-02 1.085304718789806624e-02 -5.642905964453614587e+00 -1.886374837014291206e+00 -1.155896837731183568e+00 -1.239065458978556133e+00 3.021602346432895501e+03 2.785027185853832052e+05 5.679800000000000000e+04
1.715870842105082783e-02 1.592682686158888514e-02 2.988062462607106451e-02 3.467882481141903561e+00 1.247744823677472414e+00 1.824878663105927723e+00 -4.732782183099806111e-02 2.977500042463587761e+03 2.785033784345396562e+05 5.690900000000000000e+04
-3.070602135259232601e-03 1.972607105255401103e-03 -8.396124891701141346e-03 -8.068888907467283156e-01 -6.606292359533114666e-01 1.709230161005501403e+00 5.037050716903880287e-01 2.988729051845808954e+03 2.784972505324092344e+05 7.326000000000000000e+03
-9.312586929738537328e-03 7.303844581737755498e-03 8.626792655658126197e-03 -1.063755646280848177e+00 -7.054074894760561376e-01 -8.974722681228122223e-01 4.224177406624400888e-01 2.456851868352041038e+03 2.785103317464761203e+05 6.663800000000000000e+04
-1.394451858846367659e-02 6.551403579021147566e-04 1.093022099892055309e-02 3.632660235019936401e+00 6.765047308322975628e-01 -1.553738312851737247e+00 -2.749019486394898015e-01 2.999708556466634036e+03 2.784978279682313441e+05 7.328000000000000000e+03
6.937798514005703680e-03 8.756729581221124603e-03 7.358358368959097562e-02 -1.691094018367159446e+00 2.106127373030103611e-01 -1.651573165532878695e+00 1.128446275121915532e+00 3.009973936453321130e+03 2.784979493542874116e+05 7.329000000000000000e+03
1.604977165345357684e-02 -2.253077769639227554e-02 -8.236196198426161885e-04 -4.796541791026474932e+00 -1.001092975770752957e+00 -2.088762574865813126e-01 3.315950080517473531e-01 3.030332860752703255e+03 2.784983555454947636e+05 2.997200000000000000e+04
1.445510447383628301e-03 4.332563615953485478e-03 1.969055892262046997e-02 1.864089135972894384e+00 9.959434585094608661e-01 -7.144658820913430963e-01 1.421885734557680747e+00 2.863278167522961667e+03 2.785056071119413245e+05 7.331000000000000000e+03
-2.738555496055505639e-04 3.353185143715951529e-04 7.114648574924132066e-04 -3.024228906838201336e+00 -7.666451201068033017e-01 2.979736398590317539e-02 6.602632647338605235e-03 3.038335040213637512e+03 2.785011272454127320e+05 7.332000000000000000e+03
1.382294474580596927e-02 2.048155203753912121e-02 7.430795066816919814e-02 2.271322502558979384e+00 6.988027691797409346e-01 5.810320567826614546e-01 -5.975843552068504927e-01 3.027609077006351072e+03 2.785010606910692877e+05 7.333000000000000000e+03
4.137309091457393867e-02 2.340508516742758477e-02 1.836311050300121483e-01 9.527153695006049361e+00 3.313597551715756762e+00 -4.899689632387021487e-01 -9.267156967469585283e-01 2.748909715634281383e+03 2.785072287270689267e+05 7.334000000000000000e+03
-1.741251188733865946e-02 -5.673919342822953543e-03 7.059440354660631578e-02 2.182750508514724963e+00 6.783300616892634638e-02 -3.561966713121425876e+00 2.523196486809796468e+00 2.805475659131665907e+03 2.785067398642547196e+05 7.335000000000000000e+03
4.328891275294763190e-03 5.903424016183553627e-03 -9.324390720899469352e-04 2.533374556278208622e+00 8.464740512948633056e-01 6.751680330350776083e-02 -2.241044244230066429e+00 2.998946644586797902e+03 2.784984419556337525e+05 7.336000000000000000e+03
-2.508127382367075255e-03 -2.836518250789158563e-02 2.695550947073512699e-02 -1.970914616045990275e+00 -7.629533577713583092e-01 7.527661759291761623e-01 -4.835260051740053466e-01 2.989769730939500278e+03 2.784983406418562518e+05 7.337000000000000000e+03
-2.183718752472511241e-03 -6.999569925901561775e-04 2.357624437884229748e-03 -2.150678065695156516e+00 -6.316234778322241672e-01 -7.098081059937656478e-01 1.483885082044337445e+00 2.893898443599358870e+03 2.784953868234452675e+05 7.338000000000000000e+03
3.420468914078350631e-03 1.636273326264436846e-03 1.097294301410802093e-03 8.935881612299387822e-01 6.685709187887037830e-01 1.427959687282568391e+00 3.712046954775620466e-02 2.914322690926787345e+03 2.784957332361371373e+05 7.339000000000000000e+03
3.099709971849387569e-02 -4.697982743938466932e-02 4.323202800072752372e-01 -2.361366204667172841e+00 -3.285237550200252876e-01 1.360553841221041615e+00 5.169638481052293288e-01 2.990835558594662416e+03 2.784998849801727920e+05 5.174000000000000000e+04
3.037362963994910420e-03 7.720292914840596633e-03 -1.349877341259315619e-02 -1.403232826958551227e+00 -6.010160772423344122e-01 -1.219583829096163363e+00 3.369335173200317946e-01 3.038879096511870557e+03 2.784990183260363992e+05 3.852400000000000000e+04
-2.170174950430707808e-02 -2.263548217016151179e-02 5.287278481048870299e-02 -6.858050815620504004e+00 -1.079761262691972146e+00 -1.532884635219653457e+00 1.868282440652615728e+00 3.021948403662955116e+03 2.785007517808048869e+05 7.342000000000000000e+03
8.685685666616840134e-03 1.498658540896127735e-03 2.006180235116331381e-02 7.785211208414736638e-04 5.990058722693293314e-01 2.597749417456204135e+00 -2.104764776425241735e+00 2.679369732782614392e+03 2.785080310260856641e+05 4.387900000000000000e+04
-4.304892251050012643e-03 -4.767664003630383771e-03 8.761831072534710316e-03 1.407617129820786905e+00 6.546590721644770516e-01 3.282706140524278143e-02 -6.312568604881807488e-01 2.892971895498137656e+03 2.784949923728479189e+05 3.018000000000000000e+04
4.398035575130807701e-02 -9.202102014602291102e-02 -1.110087228359643990e-01 -1.707397160506099798e+00 -5.890053858700228240e-01 -2.246712938317337205e+00 6.599005899377150541e-01 2.976250630043745787e+03 2.785019188687482965e+05 3.852300000000000000e+04
1.352172961008485906e-03 -3.224130781031128191e-03 1.347903422788858385e-02 1.586327836371180133e+00 1.057760359738577405e+00 1.836571371750119475e-01 -7.641768724157645964e-01 2.781910554417313506e+03 2.785069594176377868e+05 5.723900000000000000e+04
-4.414020657602205772e-02 7.537094361838289625e-03 1.087568406167949697e-01 -9.012036703030863460e-01 -1.078505744812754269e-01 1.483464963920237301e+00 5.095179207824289680e-01 3.002222632156888267e+03 2.784999056832995266e+05 4.635700000000000000e+04
3.344793296506850741e-03 2.160881795086828320e-03 -2.659292553692274227e-02 3.867827481667918121e+00 1.895156931748067430e+00 -1.368741330085595509e+00 -4.069627155784651396e-01 2.509689382202625893e+03 2.785100133296167478e+05 7.348000000000000000e+03
1.761791365561384340e-02 -1.884820393757180579e-02 2.843657097992413271e-02 1.195379832886465932e-01 -1.911250785236877359e-02 -6.791137078900616464e-01 -3.152542833730663796e-01 3.036982397965412474e+03 2.785010385061210836e+05 4.387600000000000000e+04
-7.553474622456693953e-03 -9.071082278035384056e-03 3.258636614682573068e-02 -4.352261570902968835e+00 -7.896016435073800466e-01 -2.214267707024883958e+00 1.130832944214128721e+00 2.957778696797162866e+03 2.785039570695793955e+05 3.852200000000000000e+04
1.269249174280773695e-03 2.160430892348146840e-03 3.755856665765015291e-03 -4.603674041474097756e+00 -1.749978794787904190e+00 -6.538253201507339130e-01 -1.949656746179044553e-01 3.047684729486760261e+03 2.786008345006589079e+05 3.075700000000000000e+04
2.589592540683957828e-04 3.802807167047916794e-03 4.703432479100436853e-03 1.127767435790325012e-01 1.544999243174078885e-01 -1.565133965966332974e-01 1.058516282862206753e-01 3.023042128595230224e+03 2.784977981200190843e+05 7.352000000000000000e+03
-2.763214182731228968e-04 -1.132151003349988550e-03 3.746068756449956461e-02 3.397369642439775905e-01 4.195747493268076611e-01 1.397457096063859705e+00 -8.260329979718212812e-01 3.018148428123725353e+03 2.785014330763538019e+05 7.353000000000000000e+03
-2.509891080631408439e-03 -4.166002145468925000e-02 2.046331252430076686e-02 -3.021418865900068251e+00 -1.256389445641407643e-01 -2.425670574977687011e+00 1.585124213909166579e+00 3.025804800239081032e+03 2.784993256267608376e+05 6.663700000000000000e+04
1.731622593860048312e-02 3.175975947367240364e-03 4.692422291327351695e-04 1.397587255609227919e+00 1.326241286407387587e+00 -3.346196771426617200e-01 3.972419792119803450e-01 2.169740385596863234e+03 2.786127316607192042e+05 5.450800000000000000e+04
6.156496321165578350e-02 -4.576754046710053425e-02 3.632634532228027485e-02 6.495170101938484430e-01 -2.459674751096979917e-01 -2.883925306834138613e-01 -1.287909035010271486e-01 2.869925702224548786e+03 2.785050786936263903e+05 7.356000000000000000e+03
1.832935768674739258e-03 6.796183615886819754e-03 1.135285486826267086e-02 1.343858407883943729e+00 7.457147522923791572e-01 -1.582191647567591786e-01 1.009694922069455325e+00 3.032666641441650881e+03 2.785013863641252392e+05 6.355700000000000000e+04
-7.858471219934309165e-03 5.024035297541679101e-02 9.585740110280704940e-02 5.236976565384675597e-01 9.516093633258997098e-02 8.285586199839468924e-02 -5.447129726957659901e-02 3.028958746662039175e+03 2.784993596103230375e+05 3.852100000000000000e+04
-7.463884694946569748e-04 -1.048425441636173560e-03 1.348737524075148929e-02 -1.229960504956622236e+00 -7.667594445938378245e-01 1.174996515409077791e+00 -8.550748179654104053e-01 2.651695262652150177e+03 2.785082300131932716e+05 7.359000000000000000e+03
-2.904814606857976985e-03 -2.203835138613375894e-03 3.003751606565861591e-03 8.405293658501336029e-01 -1.276285363272404993e-01 4.564788687713584592e-01 -1.199771816101088184e+00 2.902204992766634405e+03 2.784953593044691370e+05 3.932000000000000000e+04
-1.384414853052805738e-03 1.767831616567196477e-03 7.797003233577546948e-05 -1.517333316525012910e+00 -3.341751332478325454e-01 -2.417690871255937513e+00 4.075339428701911515e-02 2.965137917720604037e+03 2.784967296340091270e+05 5.173700000000000000e+04
2.515359837025529614e-03 -8.276926839297766257e-04 1.610768781240606764e-03 -7.467940616457630076e-01 1.035347754040179397e-01 -3.297231682108852646e-01 -1.750698554766114134e-02 2.993165655844872163e+03 2.785032478457786492e+05 4.757600000000000000e+04
3.340884350033975891e-03 -2.343867860133656139e-02 6.333934422922109231e-02 -4.876739860136186877e+00 -1.339796479931422368e+00 -2.895628025417575024e+00 8.838210900082976718e-01 3.008051387991232787e+03 2.785018037282571895e+05 6.173700000000000000e+04
1.085523571283973643e-02 -4.180182753425965014e-03 1.091836938282532941e-02 4.725353940736266023e-01 -4.535872028480523177e-01 -3.195868928475448234e-01 5.421600162340735052e-01 2.941162068209976042e+03 2.784961181666732300e+05 2.750900000000000000e+04
-2.605048770645027739e-02 2.753858327110115384e-02 2.293735529771558646e-01 -2.540528369785064022e+00 -4.012137107658055313e-01 1.260018742871371167e+00 -1.426142694452882553e+00 3.023690926452061376e+03 2.785006861638612463e+05 4.387300000000000000e+04
8.677708478330773550e-03 5.772682887302142685e-03 1.109778720392893755e-02 4.137218164547202370e+00 1.684299682182784919e+00 1.410789677734202718e-01 1.296893670492539896e-01 3.040729473535708166e+03 2.784999042670693016e+05 7.366000000000000000e+03
-1.615415305251582294e-03 4.104553588817095276e-03 5.062833306521006410e-02 -1.200698064803381454e-01 -3.693134437769737266e-01 -6.369620949139265242e-01 8.445929247227615955e-01 3.040473475945030714e+03 2.784996590136263985e+05 5.661700000000000000e+04
-3.672357683429042317e-03 -2.054791439981625174e-03 6.188685161100627823e-03 -8.614960952975037056e-03 -2.995400519466577816e-01 -8.344344808410680825e-01 9.735188563976057141e-01 2.927100082737465073e+03 2.785046541678108624e+05 7.368000000000000000e+03
4.504536396795763738e-03 -4.154889289340966269e-03 1.148146369446290463e-02 -3.151996581375619666e+00 -6.115909607274591098e-01 -9.071158459436354793e-01 4.439069477621074844e-01 3.029211524075472880e+03 2.784997172487061471e+05 4.571800000000000000e+04
2.459844302748096325e-04 6.112491404058670698e-04 1.444648464698313883e-03 -1.728587354948729393e+00 1.936095821182009374e-02 9.814868579564788309e-01 -1.063988286262466110e+00 2.997756169821875574e+03 2.785031999007173581e+05 3.851600000000000000e+04
-1.380838471187161021e-03 8.308407777906082941e-04 7.572703556536252486e-04 2.552630045592241714e+00 1.236263582963134100e+00 -8.120145510318488302e-01 -2.475546376685624050e+00 2.311463579591842972e+03 2.786119728746109176e+05 7.371000000000000000e+03
-2.133811559555547673e-04 -6.995362733771132158e-04 5.057003737942348739e-03 2.942573605850727692e+00 1.164113943804891083e+00 -7.665351795908837973e-01 1.491321550842012456e-01 3.029567475665902293e+03 2.785018417348270887e+05 4.387100000000000000e+04
5.051516600020692499e-02 -2.639894900341471090e-02 -6.518833476055671539e-02 9.368127788608880957e-01 1.621339129829409142e-01 1.460114267672924848e+00 -2.259502433611126015e+00 2.944043145084262505e+03 2.784967636970459716e+05 7.373000000000000000e+03
-1.285261184404711682e-02 6.890934837865728656e-04 2.705475437554486287e-02 3.978608875340793549e+00 1.854844470184775496e+00 1.552344589726973201e+00 -8.247529188113966736e-01 2.945916709805705068e+03 2.784966575216801139e+05 2.450000000000000000e+04
4.176763914079707220e-04 7.872276741483299339e-03 1.104633840373256924e-02 2.815104285162049358e+00 6.854237467281768525e-01 -7.819441029193023862e-01 2.159496440679852025e+00 2.913696027107639111e+03 2.784958337041933555e+05 6.794600000000000000e+04
7.064758290439105033e-03 2.976925116719081939e-03 9.197308152991891250e-03 5.536146304580631394e-01 1.008558967317946475e+00 1.680880866038848565e+00 4.858157271143557776e-01 2.786522563111081581e+03 2.784942032928001136e+05 4.387000000000000000e+04
2.673916214499873906e-02 -3.216089140147625897e-02 7.785291080886642956e-02 7.419934726146081294e-01 1.547840035773197620e+00 -7.299211633975877245e-01 1.173607675294055630e+00 2.920545907869877738e+03 2.785047413709169487e+05 5.736700000000000000e+04
1.362354001406280990e-02 -5.055615437511699027e-03 3.700491704952640210e-02 -1.100084955913257057e+00 -7.128271330792645966e-01 -1.959647387061561608e+00 1.785526363441627851e+00 3.029635112027656305e+03 2.784999306590456981e+05 3.414300000000000000e+04
1.726955604039950723e-03 4.743298722566877818e-03 3.530187532813674860e-04 1.291619242600412276e+00 4.116735413271769284e-01 -2.907525614115722856e+00 1.958082570269821243e+00 2.977173719274447194e+03 2.786037501327122445e+05 6.839300000000000000e+04
-2.053172519986150302e-03 8.757547072155339937e-03 2.081543055711253948e-02 1.088635421177317930e+00 8.156607320252901028e-02 8.844409898527513247e-01 9.926826031291566266e-02 2.963190959159881913e+03 2.785036216056778212e+05 4.386900000000000000e+04
-1.773067083022850825e-04 -8.670457120672931187e-03 6.325801742458402044e-02 -2.574370764619435814e+00 -8.195281870248548595e-01 2.009970478111953729e-01 -1.254323681753387876e-01 2.994941793108631373e+03 2.785009072122549405e+05 6.818600000000000000e+04
-1.980210447006479618e-03 5.377800681479551030e-03 1.319870495593823863e-02 4.454808078509205238e+00 1.447996920124015485e+00 2.625398840272993972e+00 -1.738584574480333211e+00 3.000609221200338652e+03 2.785023391304251854e+05 4.642800000000000000e+04
-2.032871392658911619e-02 -2.854282215908458126e-02 3.069761258962038636e-02 -1.556238437987871981e+00 -1.244486438819820240e+00 8.086322754417649139e-02 -2.961694162970579525e-01 2.876606398291540700e+03 2.784949820711308275e+05 3.379700000000000000e+04
-1.570529362620678646e-02 2.041138884792739402e-02 -1.171192322683829203e-02 3.664208692411399793e-01 4.702709286868287930e-01 2.027071541306671776e+00 -7.495581461113882682e-01 3.031485543634506485e+03 2.784990971778375097e+05 6.818800000000000000e+04
2.787692350486375200e-03 -3.668615989137067246e-04 4.647109856770775815e-03 2.979146906912815584e+00 9.059201099236041665e-01 -9.628035636598820668e-01 -2.335603352679571920e-01 3.039891983634696317e+03 2.784993900537610753e+05 2.754000000000000000e+04
4.568268688345641232e-03 9.701215049370714343e-04 -4.563525603448673890e-02 3.089969171872546383e+00 1.154504461425869044e+00 -8.839511877443683163e-01 -1.300931348469951399e+00 3.045615411547714302e+03 2.785000025127546396e+05 5.382200000000000000e+04
-9.299811883021330550e-02 2.272523731082242912e-02 3.386222213816124371e-02 4.410425178993452988e+00 1.233533895654210788e+00 -2.360071627016137263e+00 -8.417560551710751016e-01 3.039417037572761274e+03 2.785017856920436025e+05 7.387000000000000000e+03
-1.915409914037635372e-02 1.313296017231326863e-02 2.423118449490794385e-02 9.943422850845429206e-01 6.722766787683462364e-02 -3.322158766407391717e+00 1.706964135559239926e-01 2.869124696915922414e+03 2.784954689778651809e+05 7.388000000000000000e+03
7.632607435768484251e-03 -1.177932579268371228e-02 2.141389751985121881e-02 7.128619720190754183e-01 4.852750209478994270e-01 -1.729924526021046294e+00 -1.691268400912969705e-01 2.875000889192859631e+03 2.784948564918883494e+05 3.932200000000000000e+04
3.418956004689307007e-03 -3.981533949655714734e-04 1.607066669461795771e-02 6.073947068482168921e-02 -2.250903795014049663e-02 -2.007279410097656758e+00 6.486990630131884705e-01 2.954059712670013596e+03 2.785038139923824929e+05 7.390000000000000000e+03
-1.579285223033420876e-03 3.936773072757257866e-03 2.017116581977772272e-02 1.754384551667871772e+00 2.046796131024463880e-02 -1.743394182250353197e-01 4.887271809403666289e-02 2.960430035415191014e+03 2.785032122077468084e+05 7.391000000000000000e+03
-8.175017332050489235e-03 1.182046161561496438e-02 3.415434707734096159e-02 -5.106252577564045492e-01 3.774665142560718611e-01 1.640939679149947095e+00 -1.141916038427713831e+00 2.969362278561182393e+03 2.785035275882151327e+05 7.392000000000000000e+03
-3.377434281713614928e-02 3.475395680820867611e-02 4.077392161028764450e-02 5.999358475783820310e+00 2.105777228872281359e+00 1.326750338263056550e+00 -4.124483661379248489e-01 3.029666867808823554e+03 2.785009167197278002e+05 4.594300000000000000e+04
1.629241242254755515e-02 4.725159166378855441e-02 5.842960985112737732e-02 -3.934152899149410132e+00 -1.903807960063259808e+00 -1.562835848730314670e+00 1.044566365272098230e+00 3.009537781983826790e+03 2.784986913401485654e+05 7.061700000000000000e+04
4.178545382948504333e-02 2.221927785028298200e-02 6.703756492192156080e-02 4.299403549254249945e+00 1.068771959592959897e+00 2.860351222063822196e-01 -1.170672145595149649e+00 3.035447399299905101e+03 2.785000420608905260e+05 7.395000000000000000e+03
-1.133425427784997275e-01 -9.967372151799559765e-02 9.064251912506086917e-02 5.107729068741522660e+00 1.979402988628237825e+00 2.650503055383431228e+00 -1.425547535261520116e+00 3.041134122471531555e+03 2.785017190363761038e+05 3.851200000000000000e+04
-1.417858077004988115e-02 1.099605135560989978e-03 3.946483509791477023e-02 2.354491596204942638e+00 4.363212469280536854e-01 -1.238103209287900075e+00 -1.242608323076681565e+00 2.899475274518460537e+03 2.785049638119776500e+05 3.173800000000000000e+04
-1.846924955410170904e-03 -1.733032216609957203e-03 1.260121648424514761e-02 -2.725933967503564759e+00 -7.889705023291185837e-01 -4.265590943967682569e-01 2.907199583528603526e+00 2.122708139679797569e+03 2.785133052168924478e+05 5.537200000000000000e+04
-6.511530031242601137e-03 1.790175846883287208e-02 1.570183182621951237e-02 -1.299395165116816298e+00 -3.303255005405608680e-01 7.640402941535343606e-01 1.169850539458211047e+00 3.029384947327880582e+03 2.785015641265374143e+05 7.399000000000000000e+03
-5.313813994035006781e-03 4.675554332012233846e-03 3.245661427827732648e-02 4.898197179756125230e+00 1.437684490939128201e+00 -1.364705836673234973e+00 1.049455085489262807e+00 2.373525126596487098e+03 2.785112730126326787e+05 5.173100000000000000e+04
-5.135973056263744806e-03 -2.993554261151372062e-03 6.530300738051653120e-02 -4.541808808872889180e+00 -9.068503354110077908e-01 1.096567826578066729e+00 -1.038139273931376616e+00 2.873737003555613683e+03 2.785056523082788917e+05 7.401000000000000000e+03
7.064665296733790671e-03 4.121979800461704306e-03 8.324717540868897120e-03 2.190846598093982411e+00 5.524872049594333756e-01 3.408828106263516733e-01 1.144425936134505772e-01 2.791984004900586569e+03 2.784936108916693483e+05 3.173700000000000000e+04
3.316258086308449850e-03 1.747397662536018595e-03 3.478357296511560594e-03 1.949349562415132686e+00 4.824832630759475216e-01 1.127711560209866404e+00 -2.722801051437481745e-01 2.957901418900093631e+03 2.784961402515679947e+05 7.403000000000000000e+03
9.331649268739247022e-03 -4.601419437743638034e-03 -4.808077298628860366e-04 2.789158773661275070e+00 4.714403764612064007e-01 7.121378066347580083e-01 -5.125335375840719410e-01 2.959553974451676822e+03 2.785039100830740063e+05 4.386600000000000000e+04
1.491893592580757896e-03 3.345606083182189536e-03 -2.181779709639107903e-03 3.349122267779199302e-01 -5.914804999377677452e-01 -5.431896487437247734e-01 -6.143079207514986484e-01 2.878686796663189398e+03 2.784950988295517163e+05 4.386500000000000000e+04
9.610300602906900191e-02 1.305760731773666361e-01 3.390128134904106805e-01 -1.980261367362575964e+00 4.938432214209959731e-02 -3.095877555552002391e-01 7.761186374609105876e-01 2.946230047701050808e+03 2.785035771646698704e+05 4.014400000000000000e+04
-3.824901695333125513e-04 -1.263818842922384013e-04 -5.371710588543003638e-04 -1.398533953545677999e+00 -5.807622001983600013e-01 -4.960744722026100839e-01 -9.778026150427773233e-01 2.952203591398807930e+03 2.784963526989565580e+05 7.061600000000000000e+04
-2.685893670347140605e-02 1.209709808684600839e-02 7.346193187078225995e-02 3.101655651844997585e+00 1.913471823337522748e+00 5.107719293908314917e-01 -8.375215399097568625e-01 2.896549890992984729e+03 2.785053165074997232e+05 5.173000000000000000e+04
1.880450102112474556e-02 -1.642745467105083124e-01 -1.883886581764917800e-01 -7.841448101515611668e+00 -2.586980481462157311e+00 4.176925557574112657e-01 2.685368464683883238e-01 2.706068694615948516e+03 2.785077817519678501e+05 5.537300000000000000e+04
-1.562451921524989247e-02 1.300997787258228577e-03 3.324311448209398001e-02 -3.382178812280528746e+00 -1.118068022972956044e+00 -2.886583849024733084e-01 7.790811472828709228e-01 3.019823502568214735e+03 2.785018054475860554e+05 7.410000000000000000e+03
3.371024762694858033e-04 6.889216946048598491e-04 -1.077099082079737563e-02 8.977163872143724410e-02 5.761256590073034201e-02 1.163291719564913118e-01 -4.848779582524703202e-01 2.996660670227650826e+03 2.785031003675623215e+05 7.411000000000000000e+03
2.197787629463936188e-02 2.789521437818436381e-02 -2.605165107535543229e-02 -6.120618046414163516e-01 1.607762616512526943e-01 -1.368804844036509705e-01 -2.795632612191226718e-01 2.883215759802015782e+03 2.785052812186289812e+05 6.308900000000000000e+04
-1.360856164670893155e-03 -1.222981416001875084e-04 2.293098864833797816e-03 -1.026751928801839187e+00 -1.174612351579202185e+00 5.389309554720624895e-01 -3.094963320024290976e-02 2.990475171332156606e+03 2.784972958781443886e+05 6.043900000000000000e+04
1.261492625302281130e-02 3.555474183879083708e-03 2.628568993855843680e-02 3.914729516932108133e+00 7.341343401447298911e-01 -1.260864190106201432e+00 1.280292826788740790e+00 3.033760804229587848e+03 2.784993896399124642e+05 7.414000000000000000e+03
1.317261046113811680e-02 6.585775656766947560e-03 2.388320096324664937e-02 2.042921072720059072e+00 3.336538835131071523e-01 -9.466995096408467036e-01 -6.745479678874922724e-01 3.010631740786912815e+03 2.784981932414672920e+05 3.595400000000000000e+04
-9.876925388321172034e-03 -8.893404974259284945e-03 -1.039435655218892002e-02 2.117000220340930827e+00 1.445452032030337952e-01 1.299225990473225512e+00 -5.070320612626199042e-01 2.961139491996706511e+03 2.785040297313397168e+05 4.037000000000000000e+04
-1.064374041547335413e-02 1.223438991055490234e-02 2.850234072712926406e-02 -2.212729849869128795e+00 -5.882378771244045623e-01 -9.393366026252578660e-01 4.512987833355752154e-01 3.044098336920667862e+03 2.784995727270475472e+05 7.417000000000000000e+03
5.784791246064275444e-02 -6.334768359565519022e-03 8.750512572735748285e-02 2.489974148537437149e+00 9.403930243277333623e-02 -1.301646923734077088e+00 2.122174857882296539e+00 3.018589670961935553e+03 2.784988996672173380e+05 6.437600000000000000e+04
5.028748548678072146e-03 -4.432011359334027401e-03 -9.407293628524189891e-03 2.029825143866390569e+00 4.636513773216551226e-01 2.210717218989143529e+00 -1.555923076668213723e+00 3.025975169625070521e+03 2.784989106423268677e+05 7.419000000000000000e+03
3.429272924484306952e-03 3.198725023529884205e-05 2.450562997897934303e-03 2.631711272572236471e+00 1.450560198711879245e+00 -4.908544593665143396e-01 -1.310621043780729467e-01 2.962069813626801078e+03 2.785038609153011930e+05 7.420000000000000000e+03
4.074441833142317983e-03 2.977649945732081371e-03 7.101818000678387921e-02 2.780421367116537645e+00 1.247468548288471979e+00 1.243143239542313871e+00 7.915251911224534254e-02 3.032811598013068760e+03 2.784999754918509861e+05 6.663100000000000000e+04
-3.712520631776749808e-04 -4.441999561666330060e-03 -2.986651137423166485e-03 -1.699923254694187369e+00 -7.477922811100196077e-01 -3.816267439281925689e-01 -2.654474444497068597e-01 3.057537663227192297e+03 2.784998973016689997e+05 7.422000000000000000e+03
-2.049230175113353047e-03 -9.331568457823762996e-04 2.961261553826741600e-03 3.673389896496850326e+00 1.275025460169578739e+00 -3.975438628437371058e-01 2.075282746852060267e+00 2.127255878470123207e+03 2.785131906268605962e+05 5.516700000000000000e+04
-3.314592623522993973e-03 6.122274138958729538e-03 -1.762605127912112574e-02 5.155376941230673804e-01 1.325623307776667703e-01 -2.938076055757106175e-01 -8.195027692057698099e-01 2.262614254873371465e+03 2.785116355713799712e+05 7.424000000000000000e+03
-3.458654482148790232e-02 6.473480929924169125e-02 1.515522259246052383e-01 -2.476581879339369241e+00 -1.426657634255486251e-01 2.126525809514577148e+00 -8.284885505360087277e-02 3.012457219705011084e+03 2.785021120213314425e+05 7.425000000000000000e+03
6.038145450653383504e-03 2.757920155542087099e-03 7.811229227336988906e-03 3.952880498711712320e+00 1.408375120461222485e+00 2.890806765743166029e-02 -6.597309223435074976e-01 2.899970863288289365e+03 2.784954799738227157e+05 6.371000000000000000e+04
-4.208826854627540325e-03 -1.974241479229494473e-02 1.910566580571923176e-02 -3.322093321026561519e+00 1.021443781755583396e-01 2.155284906707769732e+00 -1.743508055204479490e+00 3.019152580990261413e+03 2.784994872212467599e+05 6.323600000000000000e+04
-2.423568309674088966e-03 -2.836494959347892961e-02 1.828959754694639908e-02 2.172459594038828712e+00 8.762295333980084644e-01 2.433254834864835736e+00 -2.220859822841267039e+00 2.934595500029731738e+03 2.785049304776687059e+05 7.428000000000000000e+03
-2.761422419267121550e-02 5.186210606605953094e-03 3.484641209591515798e-02 4.559135332351031522e+00 1.731270098979402094e+00 2.453858990883640345e+00 -2.159850348513118412e+00 3.021119557616840666e+03 2.785006021251020720e+05 4.386200000000000000e+04
2.993858511822248061e-02 -4.324526811643110771e-03 -4.219784866556274515e-03 -5.100206046252262482e+00 -1.838478701940376991e+00 2.333054941928471404e+00 -1.109120077387169223e+00 3.038699874625279335e+03 2.786015602100417018e+05 6.351600000000000000e+04
2.928337932024853169e-03 -1.275919844921225357e-03 3.761782199989298532e-03 -4.483736346090616554e-02 -2.241063781334433069e-01 6.788640285502349769e-01 1.010910765970093106e+00 2.988245982040372837e+03 2.784969353659635526e+05 7.431000000000000000e+03
-6.820379190236061824e-03 -1.107854626835078245e-02 1.028882513313474426e-02 -6.921284379246371576e-02 2.408090728858800489e-01 3.975766538723400245e+00 -1.435365990305218942e+00 3.022496744524742553e+03 2.785014416973263142e+05 4.000200000000000000e+04
-1.019983249560827906e-02 7.582111358699846621e-03 8.545021492622912815e-03 2.308786330427565314e+00 5.853437191001459317e-01 8.373646660331234282e-01 -9.421830700114359747e-01 3.045725586063362698e+03 2.785015791375878034e+05 7.433000000000000000e+03
