,Seed,Mode,P_BKS,t_BKS,P_DKM,t_DKM,t_depol,t_pol,P_eq,t_dep_turns,N_over_tau,qx,qy,spin_tune
33,251584578,misaligned,55.79469485519712,855.1784064324689,55.78795205878067,855.1686913674482,75277087.40593012,7.295046872160076e-07,54.64510826144897,55723481102.53784,1.7945756083685458e-08,15.42315081649283,15.37466050934213,8.228390011339205e-06
34,833374683,misaligned,45.915394546831855,866.2825724326406,45.918981450932925,866.2710196038886,64956860.64407738,7.295046872239843e-07,44.98486076639174,57407115737.03975,1.7419443341843215e-08,15.417734468155162,15.37786827423847,1.5098751724095706e-05
35,1678817036,misaligned,8.175715195095131,887.8297957676425,8.184333251184515,887.8146697246369,52110675.38335262,7.295046872388937e-07,7.977994363348576,49106945940.07496,2.0363718021077845e-08,15.41517462191472,15.387858528257054,3.370394080281457e-05
36,2912723440,misaligned,8.004524590813295,887.8362125390412,8.004890293340317,887.8214459135752,53379834.93692767,7.295046872388981e-07,7.740689721739368,35706907199.215515,2.800578595118342e-08,15.42117510107346,15.38094640487521,2.4137910962421415e-05
37,3148273527,misaligned,6.262867172867059,888.1157122827457,6.281171321022251,888.1001797010736,50779435.14634003,7.295046872390867e-07,6.0901490948384245,42927104413.05475,2.3295305231346693e-08,15.419169541037016,15.376710580144318,2.551397091845889e-05
38,1352311016,corrected,6.833698711995123,888.0648672508104,6.839802877010265,888.0495465100142,51475683.39752907,7.295046872390524e-07,6.614613852735821,36754348874.46104,2.72076646879427e-08,15.417425086878874,15.384256083774261,2.362328671021892e-05
39,4265790702,corrected,29.125097023950847,879.8304490934452,29.118233544916105,879.8174828364569,59700360.076635726,7.29504687233444e-07,27.616213238650435,22073908437.823307,4.530235335607876e-08,15.419162808655056,15.375257852284705,9.302514663953556e-06
40,2033195523,corrected,6.211669653044566,888.1399273499233,6.228616383599403,888.1252508444779,53744367.056897484,7.29504687239103e-07,5.964297673125751,29353650107.000732,3.406731348076891e-08,15.423942081556763,15.380456077383878,1.7052271494384966e-05
41,3064137806,corrected,42.149622834688444,869.9469897882714,42.148365932489895,869.9350313614526,63285695.795281306,7.29504687226572e-07,41.1582758391615,49510371081.170555,2.01977884261973e-08,15.419995652101315,15.374153642119857,1.746393211665363e-05
42,151816650,corrected,87.24259062638372,801.717944683939,87.24613084241291,801.7161194560301,352147913.36590314,7.295046871745113e-07,86.84422689555636,239582272328.78418,4.1739315279040235e-09,15.422654445382943,15.38014225892606,6.410657317242808e-06
43,2006738056,corrected,74.0058469940076,828.0464195933158,74.00247782790954,828.0405779270878,117373367.3003144,7.295046871956173e-07,72.6742571152362,61949344046.0389,1.6142220961320106e-08,15.419677815911317,15.38293133270418,5.025474584583872e-06
44,1589678212,corrected,6.80449182175599,888.0528194933306,6.799769597281506,888.0380820010676,53511459.6474152,7.295046872390443e-07,6.591570823274269,37686095040.787834,2.6534985885847164e-08,15.424272028562253,15.378446679991423,1.1472971386756662e-05
45,3519289126,corrected,8.471859116017576,887.8081552782065,8.467296039660345,887.7925310302857,50446552.89875489,7.295046872388791e-07,8.080793073155194,25147506091.992687,3.9765374599846054e-08,15.413243302573115,15.38407518914013,3.171352228584294e-05
46,1414809286,corrected,7.398347754222392,887.9492335174247,7.395198583097841,887.933994674257,51738855.85087825,7.295046872389745e-07,7.2723729759988585,70267190832.81726,1.4231392889737734e-08,15.416357535864726,15.379770890065139,1.249975345153437e-05
47,162751232,corrected,21.2117219588522,883.8949687453373,21.228861313504215,883.8810382997772,56082772.03702773,7.295046872362253e-07,20.48078870876452,33950137193.881596,2.9454961972295576e-08,15.422618417029735,15.376134672319694,3.213071966693569e-05
48,2544151891,corrected,17.1436031520923,885.4775773647774,17.138157689449425,885.462814461827,53109979.14381123,7.295046872373015e-07,16.62124033602806,38622524371.68448,2.5891627133858057e-08,15.424273949088692,15.373402928209387,7.769675436284548e-06
49,1069101419,corrected,32.14407722226716,877.8346206892239,32.14257067268077,877.8209934752896,56547263.6267065,7.295046872320687e-07,30.962502851138122,31532587900.79974,3.1713223257981866e-08,15.421159825084432,15.380067183770983,6.223479604785084e-06
50,1059418063,corrected,9.425617063767644,887.5351149073831,9.435563623128871,887.5201461655454,52623346.934844054,7.295046872386948e-07,9.137772116341573,38622392244.85308,2.5891715708864787e-08,15.420675872744498,15.380878818529682,2.477738942631723e-05
51,3514824567,corrected,10.193912044355503,887.4763813990276,10.160801867480773,887.4612365459116,52004524.626841925,7.29504687238655e-07,9.9464806319079,48903880761.90055,2.044827495119913e-08,15.42349279174688,15.374583238180623,1.8283601957813935e-05
