Sx Sy Sz x[mm] xp[mrad] y[mm] yp[mrad] p[MeV/c] t[mm/c] ID
-0.02763904271164696 0.004534155137570101 0.016515620545106365 -2.3628771047436876 -0.323775558820798 -7.756077649583243 0.21239453125707797 2696.8861311921414 310217.80539979355 47987.0
-0.001128192670772828 0.0018149210580776234 0.0012184971973258436 -6.176402505137697 -1.1137371479407052 3.450257574567309 -0.7578013876948855 2470.30319925882 310221.8603122864 42554.0
-0.004230251060876824 -0.0008210928173790682 0.010132141693829868 4.054834944259249 0.6544830851365275 -2.1747819419141137 0.664585545142831 2874.9266054019668 310207.0611041282 56722.0
-0.03417287965144635 0.026766481141908972 0.0675593273361614 -8.996349545291459 -1.4410241785814704 -0.21931414542452288 -0.7947209578617058 2827.926991636884 310213.73082394246 79.0
-0.01138847580723413 -0.0197476853925091 0.04080128625236773 -4.412548548075039 -1.435324442794072 -0.6612071244312971 -1.056452775178543 2849.716278957044 310212.092561476 80.0
-0.0014045761753414146 -0.01756801152707017 0.03042264856172758 -1.6903052440963988 -0.08162109900036331 0.33104639748955333 -0.4806874424270774 2872.6884854913396 310207.8152130642 40966.0
-0.002334356358024742 0.0007018040465114014 0.005653411190692172 4.922880964985495 0.9117633916609506 -4.654238541944182 1.4022618047745 2845.4055049369135 310211.51702837355 54217.0
-0.0076951806123724325 -0.04933472007579433 -0.11232247809372968 -9.557125401131547 -0.9147162765550578 5.788932075683869 -0.032726694812619285 2840.4157431181006 310211.56889313104 83.0
-0.0025404071287684613 -0.00370608666316216 0.01922780623477202 -0.9628154076538092 -0.25570602848526525 -0.9356902423205601 0.8814715624468413 2875.472309991742 310208.764622847 84.0
-0.01017170357347354 0.021411798386507055 0.04606669813289964 1.723566245261443 0.18692084324813057 2.6702623894467554 0.6765364144551984 2866.8777826555356 310207.47076343466 85.0
-0.004693452379446472 0.0037639612737875366 0.003821551368168545 -9.1138460944734 -1.0788831875224 -0.26408613311843526 0.3619911101372279 2880.435897702663 310208.18656604574 86.0
0.0023589487794658972 0.0015693648432160356 0.0012618835724899553 0.5117590137639285 0.18683259837865862 -4.717153728659834 0.1821018759932946 2412.415734255285 310222.8677963182 87.0
-0.005712188761835582 0.00261736972033237 0.009329853339264489 -0.5154682570775422 -0.325502476354439 -1.6055958740188718 -0.5173620247745854 2858.625986380076 310212.1962204322 88.0
