x[mm] xp[mrad] y[mm] yp[mrad] t[mm/c] p[MeV/c] ID
-1.383902507645802515e+01 3.065035942313545370e-01 8.485055894737469018e+00 -2.548523497954036543e+00 3.191560154902248178e+05 2.792133904176911983e+03 2.686100000000000000e+04
-9.272515718914299043e+00 -4.254230994840751401e-01 5.924704490672453971e+00 -1.063797906106257907e+00 3.191023756558088353e+05 2.885212724480988982e+03 3.208300000000000000e+04
-1.364102661536840522e+01 -6.277417448980427972e-01 1.047541632961013036e+01 -2.557382494939343331e+00 3.191106211699385312e+05 2.833213323362441770e+03 1.480000000000000000e+03
-4.532219488410863306e+00 -1.937256432315338228e-01 -5.861508137924417383e+00 1.616871110810601309e+00 3.191029744432634325e+05 2.885958640815988929e+03 6.804100000000000000e+04
-1.173643137218579824e+01 -1.465282803412990276e-01 1.362566796500330302e+00 -6.862931549145990795e-01 3.191157598325003637e+05 2.817288103412257442e+03 7.065300000000000000e+04
4.196431690269542436e+00 -2.269343907787611803e-02 -2.903385842748987589e+00 9.663627884771354148e-01 3.191118985248700483e+05 2.826912420866519369e+03 4.252100000000000000e+04
-2.062313451946852894e+00 -1.220261382155005819e-01 -5.090424467012199194e+00 1.173680731074778105e+00 3.191115108516677865e+05 2.836155896445924554e+03 1.484000000000000000e+03
-2.154117093248894577e+01 -1.140655995686585156e+00 -5.689740740042966705e-01 5.048640359064471284e-01 3.191043655010955408e+05 2.873335043912128640e+03 1.485000000000000000e+03
1.563471626134241355e+01 1.000367904988905154e+00 -8.183234427889522766e-02 5.069348144783857313e-01 3.191099334290154511e+05 2.882315008976120225e+03 2.893800000000000000e+04
3.925102024127178790e+00 3.672437463190215134e-01 -9.626451530984233784e+00 2.148298881204862454e+00 3.191120209065831150e+05 2.874964370214022438e+03 6.478000000000000000e+04
1.178280410028515846e+01 6.449138027811696094e-01 5.283995443561136263e+00 -1.316494900868521167e+00 3.191054257891229354e+05 2.863445384732992352e+03 1.488000000000000000e+03
-6.829894395401397311e+00 -2.110230973595909054e-01 6.169329203449884780e+00 -1.049732010864817600e+00 3.191029097586765420e+05 2.885084476973613619e+03 1.489000000000000000e+03
-7.701273572187541383e+00 -1.603980326346803043e-01 -5.773296369292051367e+00 1.112247276393924178e+00 3.191121836287284386e+05 2.828290105597759975e+03 1.490000000000000000e+03
2.954613161571006952e+00 8.979935204051064934e-02 3.764792690671511011e+00 -7.397019643622037011e-01 3.191051685469005024e+05 2.858400314346703453e+03 6.887200000000000000e+04
-1.711436553909641889e+00 -6.527731237502656936e-02 3.061260212533579050e+00 -5.816268906961086227e-01 3.191063284514249535e+05 2.863397663514695523e+03 3.128600000000000000e+04
7.572879740224033540e+00 3.282397216022983066e-01 6.560262534512615318e+00 -1.816214887822346080e+00 3.191060332986313733e+05 2.858868392297991704e+03 5.582700000000000000e+04
-1.809893105792546697e+00 -2.516930374216940769e-01 3.122137849399488019e+00 -6.543432331070094810e-01 3.191049542575280648e+05 2.892634585119717940e+03 4.234800000000000000e+04
4.493835975544553385e+00 5.953338775600000576e-02 -2.337815135976286929e-01 1.171946267628931893e-01 3.191052540696723154e+05 2.884289860504603894e+03 1.495000000000000000e+03
1.518775668971000137e+01 1.000276561206143944e+00 4.545441568844559854e-01 -6.116957512000568281e-02 3.191035071450691321e+05 2.883604608606347938e+03 6.803800000000000000e+04
-1.421252482980638332e+00 -5.874889701213637655e-02 1.155983903136753987e+01 -2.785165834812702190e+00 3.191043682529071812e+05 2.867144158549031999e+03 2.931000000000000000e+04
2.265490224373584738e+01 1.143813273436586897e+00 -1.070581056840498491e+01 2.186019207767909034e+00 3.191157082443725667e+05 2.877515757249506805e+03 3.362700000000000000e+04
2.140680947491460984e+01 1.647707079936023833e+00 -1.041947016787342228e+01 2.240897725950608432e+00 3.191015411870894604e+05 2.900934673604300315e+03 6.449300000000000000e+04
-4.733859833358653901e+00 -3.089791260403301765e-01 -2.841395751319741425e+00 6.694150530768149254e-01 3.191045622796635726e+05 2.860201685884479502e+03 1.500000000000000000e+03
-2.019332595716535295e+01 -6.368774467259014083e-01 1.860287481604451454e+00 -5.221888616096524993e-01 3.191134816276715719e+05 2.822656588815033956e+03 4.569700000000000000e+04
-9.896175083972456932e+00 1.110284019530578120e-01 -6.495525013510587087e+00 2.034319211313372566e+00 3.191424394724750891e+05 2.789457516633062369e+03 6.005100000000000000e+04
-1.480327603486751187e+01 -1.868301731556811784e-01 3.852143918870782446e+00 -8.427337291121869134e-01 3.191242981366202584e+05 2.812822866359615091e+03 1.503000000000000000e+03
1.131398397928932731e+01 7.235553160287452323e-01 -6.682925201455338637e-01 2.025474962568425130e-01 3.191092780217001564e+05 2.851178233921222272e+03 1.504000000000000000e+03
6.565017004821662283e+00 -1.144203552485171249e+00 2.015752260743914892e+00 -6.265248029547944297e-02 3.191760092796575045e+05 2.583298940437305191e+03 1.505000000000000000e+03
-9.118932043419643307e-02 9.030192626668713529e-02 2.067469670996991554e-02 -7.528796281323879569e-02 3.191028311368994182e+05 2.878308183617964005e+03 4.938300000000000000e+04
4.413510903442064759e+00 3.683275100615586162e-01 9.299374500048426029e+00 -2.315614829034963407e+00 3.191037560040985118e+05 2.885003481233312414e+03 4.234700000000000000e+04
2.157240001483378933e+01 1.119825040495229795e-01 5.663516981539585160e+00 -1.616849081022493140e+00 3.191517301315439399e+05 2.823724536024100416e+03 6.412400000000000000e+04
-3.740825031260290867e+00 -4.669219229407044480e+00 3.769068272071692860e+01 -6.920155624743076217e+00 3.193101358492912259e+05 2.048886105320127626e+03 2.485100000000000000e+04
1.013103610228779772e+01 6.903531161051419396e-01 -1.950882752893321470e+00 5.238825770670355597e-01 3.191012504927100381e+05 2.902004586370657762e+03 2.905700000000000000e+04
-1.550723747181103462e+01 -8.815951058655834283e-01 3.172006286266742386e-02 -3.947378067094153842e-02 3.191028988021083060e+05 2.882217655341575664e+03 6.803600000000000000e+04
1.543765892548302432e+01 9.741396235523447356e-01 -1.514701415168134391e+00 3.553121511605483729e-01 3.191025993824996403e+05 2.877773201106902434e+03 1.512000000000000000e+03
1.057617764654771531e+00 2.945811990753174126e+00 3.384308747298903963e+00 -3.859027305505144945e-01 3.192837723172412952e+05 2.137822249777762863e+03 1.513000000000000000e+03
1.601059644242291924e+01 6.030484061303895693e-01 1.025165870126121703e+01 -2.495541351948808106e+00 3.191087959608092788e+05 2.852415425372238587e+03 1.514000000000000000e+03
9.936970075718649653e+00 5.839967716307858936e-01 1.179089883238188463e+01 -2.316196818407658675e+00 3.191037377215753077e+05 2.897502597984043859e+03 6.862400000000000000e+04
-3.251337882032050430e+00 -2.939166967467799485e-01 5.349098151344461094e+00 -1.144295913376440765e+00 3.191183814742361428e+05 2.814983795796870254e+03 6.489800000000000000e+04
-2.623735576454586660e+00 -2.309332889443259651e-01 1.127701031593352887e+00 -2.607947368998711490e-01 3.191024757253212156e+05 2.894285797852051019e+03 6.803500000000000000e+04
7.279954018726033205e+00 3.080017001349612538e-01 1.268715059007246104e+01 -3.022623528358629574e+00 3.191079245069769677e+05 2.878872601305551143e+03 3.560900000000000000e+04
1.433152232210845334e+01 7.514778882022130624e-01 9.129359315711992551e+00 -1.786431737376414031e+00 3.191024271685000858e+05 2.887035462424033540e+03 4.938200000000000000e+04
2.453316989198648557e+01 9.685840971996215742e-01 -6.460964683539918596e+00 1.838557405075767370e+00 3.191239303127059247e+05 2.878531045518539941e+03 6.019500000000000000e+04
-2.742731463546535409e+00 -1.395824321257915224e-01 -6.889954978456824364e+00 1.885448972024404091e+00 3.191054356019548140e+05 2.860143783356114454e+03 5.905500000000000000e+04
-3.725463023585128486e+00 -2.860166515123271136e+00 -6.272582138262964691e+01 1.033046785246925836e+01 3.194529976216676878e+05 2.134711339949456033e+03 1.522000000000000000e+03
2.869100766833821936e+01 1.529403815776239073e+00 3.776684957935613429e+00 -8.512524810885259141e-01 3.191096771160634235e+05 2.880140199594290152e+03 1.523000000000000000e+03
-1.305634206572921130e+01 -7.191621564590374716e-01 -9.479967947893086944e+00 1.843558699964534808e+00 3.191072980433385819e+05 2.879232930005861363e+03 5.696000000000000000e+04
-4.489891302915897775e+00 -1.071006792725692908e-01 8.001457463595698649e-02 -2.102145386540351935e-01 3.191159508684568573e+05 2.814848795141173468e+03 1.525000000000000000e+03
-2.068459064268843761e+01 -1.406714079283153618e+00 -4.604883478364733662e+00 8.602547535615197027e-01 3.191026126014148467e+05 2.901890619689702817e+03 6.356500000000000000e+04
-6.447443677903220483e+00 -2.867537085338018876e-01 -3.859750738499322931e-01 4.728360862345024063e-01 3.191013361562683713e+05 2.900000585279043662e+03 6.912800000000000000e+04
-1.267259776283991002e+01 -6.593297528319580492e-01 -1.062152894425818728e+00 1.453429771588320707e-01 3.191102390758836409e+05 2.877111412751020907e+03 1.528000000000000000e+03
6.831218596316393388e+00 3.229895005430798993e-01 7.778979225529862873e+00 -1.663737188541614564e+00 3.191069150715274736e+05 2.862516011756010812e+03 1.529000000000000000e+03
8.920960312649144797e+00 4.532898639248869044e-01 -3.901678926552713644e+00 8.773315872063642828e-01 3.191074456531688338e+05 2.844162174474150561e+03 6.332900000000000000e+04
1.618633265579920932e+00 -8.601751811615672427e-02 8.944089022151958446e+00 -2.005803548802350011e+00 3.191089117920428980e+05 2.839532591756987586e+03 1.531000000000000000e+03
1.543507676358253278e+01 1.174163933786438907e+00 -1.068803945164775016e+01 1.856602022792522177e+00 3.191015882980765309e+05 2.903285003590667657e+03 3.729400000000000000e+04
-8.612549838874057784e+00 5.907352973751319423e-03 6.886011831687029350e+00 -1.350054040355739282e+00 3.191371929900862160e+05 2.875380087964973882e+03 5.208100000000000000e+04
1.672285036707445727e+01 9.931978125072811192e-01 -7.582719550990247193e+00 1.643950483994405021e+00 3.191032419039797969e+05 2.885712503093737723e+03 3.194300000000000000e+04
-1.496216400739173480e+01 -5.271579605016455394e-01 9.018110359831638334e+00 -1.994669704818512468e+00 3.191084760272756685e+05 2.842261952722521983e+03 4.502300000000000000e+04
6.957431891757349440e+00 5.080402665277367058e-01 -5.089624103715597592e+00 1.201634968051980890e+00 3.191043956952646258e+05 2.877089521545276057e+03 4.937900000000000000e+04
9.734527148938353358e-01 2.369149090940846428e-02 -1.419656489541119804e+01 3.314337005467264952e+00 3.191081846588352928e+05 2.869181679814397739e+03 1.537000000000000000e+03
-8.665790274331003573e+00 -3.337426775800322321e-01 -1.556044680018385140e+00 4.918198048233944353e-01 3.191149430756925140e+05 2.872379581722903367e+03 4.125400000000000000e+04
9.376035296857928580e-01 3.362400638248371543e+00 -1.473054530049996345e+02 3.819476640046350724e+01 3.194369718001306173e+05 1.928425395380275859e+03 4.539600000000000000e+04
2.431727281468275592e+01 1.598666529141439252e+00 3.720954998784077539e+00 -8.453846383435130729e-01 3.191066157494487707e+05 2.884223888279891071e+03 2.384500000000000000e+04
-1.192849969209896877e+01 -4.690162145270128646e-01 3.584520035675987093e-01 -1.317877639310743865e-01 3.191078346520147170e+05 2.846224077699052941e+03 1.541000000000000000e+03
-7.410906305208494693e+00 -4.856510150757246680e-01 7.276661439501007633e-01 -9.974278783916923352e-02 3.191018079681849922e+05 2.897269030558525174e+03 1.542000000000000000e+03
-5.516094329284839226e+00 -2.128150518056520224e-01 -7.789467464741441916e+00 1.840223417964720776e+00 3.191114517709765350e+05 2.827617733448834770e+03 3.943500000000000000e+04
4.071686950803740324e+00 3.225344594769284923e-01 -5.499387526115482316e+00 8.878486552144309041e-01 3.191022740759492153e+05 2.889236951640953066e+03 6.623100000000000000e+04
-5.469695974887640588e+00 -2.142935039572831379e-01 4.775038127115149855e-01 2.198676280679101244e-02 3.191049780088220141e+05 2.860549369950030268e+03 1.545000000000000000e+03
-8.885898018918487296e+00 5.754615387742194610e-01 -6.926329775086599305e+00 2.628256736483014055e+00 3.192657432340674568e+05 2.697799293249606308e+03 1.546000000000000000e+03
2.150860706221035201e+01 1.369301344296009804e+00 4.185468869776909351e+00 -9.012328100667659214e-01 3.191065713593711262e+05 2.877038317555730828e+03 1.547000000000000000e+03
-2.112538981885507816e+00 -1.950894876349021922e-01 4.922103861914757239e+00 -1.219385914550840111e+00 3.191055224804229219e+05 2.890507535143353834e+03 6.803300000000000000e+04
-1.399643048589472372e+01 -7.243845072841809118e-01 7.398018734721325984e+00 -1.551458500137400387e+00 3.191046840519281104e+05 2.863784655398538689e+03 6.603700000000000000e+04
-8.462191959563099886e+00 -7.307679676487197629e-01 -1.790395408753548079e+00 2.942648973440954996e-01 3.191008129982331302e+05 2.903639189906794400e+03 3.493600000000000000e+04
1.462522785673119508e+01 8.871323127498321748e-01 -1.054811795349108294e+01 2.525709145425987234e+00 3.191064322645819630e+05 2.878124475116508165e+03 3.624300000000000000e+04
-8.422338549134403607e+00 -6.786256753035408984e-01 -3.590634276617893583e+00 6.024307201887353358e-01 3.191031154596896959e+05 2.886736541361154195e+03 5.290000000000000000e+04
-3.959528735239211006e+00 3.728586238428752697e+00 -5.662578604356959255e-01 5.164580967999562455e-01 3.192312149517810321e+05 2.417248662713583144e+03 1.553000000000000000e+03
-1.026636484856831721e+01 -3.773886331659503379e-01 2.135775575311029684e+00 -3.454769218017668120e-01 3.191061231384919374e+05 2.854162347610236793e+03 5.665100000000000000e+04
2.228392017045085183e+01 1.049403741618488928e+00 4.147626908580170912e+00 -9.158421394887873435e-01 3.191173284833885846e+05 2.875899097578649162e+03 3.004400000000000000e+04
4.428487055431586938e-01 -7.113772052978840042e-03 -1.774542015198246503e+00 2.477095281830181128e-01 3.191050925654795137e+05 2.863007974443058174e+03 6.332800000000000000e+04
-7.023303826221228618e+00 -4.887101424844316755e-01 1.644194633537893413e+00 -2.956848716009381761e-02 3.191048479764475487e+05 2.861899532501794056e+03 5.582300000000000000e+04
1.137757654583472089e+01 5.670372413247809495e-01 6.545542686544622235e+00 -1.419289284628719949e+00 3.191065940123985638e+05 2.851562156565135410e+03 3.539700000000000000e+04
-1.784019144098696685e+01 -9.683974851935231998e-01 1.731707494361974353e+00 -2.556923213130015138e-01 3.191036023426326574e+05 2.875703173450476697e+03 3.949200000000000000e+04
3.976929850304666836e+00 -1.455663150828841734e-01 -4.787186773287694486e+00 1.971963703145308333e+00 3.191601995624622214e+05 2.753177199154200025e+03 3.552500000000000000e+04
-4.289595838721786958e-01 5.824313612122691136e-02 8.090715335171879019e+00 -2.118423494931054751e+00 3.191063354162492324e+05 2.851490472614027567e+03 3.624200000000000000e+04
-8.852027155102144107e+00 -3.924667669563592365e-01 -8.951339506728739792e+00 2.376182315395789502e+00 3.191246759469900862e+05 2.878281383119453494e+03 3.934100000000000000e+04
7.901021133521661355e+00 4.241084212368942952e-01 5.379492427886463979e+00 -1.551909937099081205e+00 3.191036591082246159e+05 2.871346182994733226e+03 3.062800000000000000e+04
8.600295797687408594e+00 5.874272587388986722e-01 -9.541573531806058384e+00 2.011854744553121410e+00 3.191125735552339465e+05 2.871610937372450735e+03 2.413500000000000000e+04
-3.326004011659917103e-01 -6.793069657289247439e-04 1.999401775467928077e+00 -5.778547037549927601e-02 3.191070621400713571e+05 2.847703458715551278e+03 1.565000000000000000e+03
2.067261820835250319e+01 1.033018637691162533e+00 2.245983720624746827e+00 -4.173678817563566401e-01 3.191047210568218725e+05 2.869784451105744665e+03 2.524600000000000000e+04
2.440094551040813631e+00 -7.231520018194074195e-01 -1.632240186205867971e+00 1.355275207019029038e+00 3.191813902342842193e+05 2.523381733190930390e+03 6.458400000000000000e+04
1.058665859506759865e+01 3.692085073431908282e-01 -7.756656308068560213e-01 2.317763077087564572e-01 3.191097922725485405e+05 2.833362761211655652e+03 3.749000000000000000e+04
2.449540320605744981e+01 1.396320338657650151e+00 -5.564600422535803226e+00 1.338304562021834787e+00 3.191030422310046270e+05 2.877649461855162372e+03 1.569000000000000000e+03
1.204797479265722338e+01 5.162257538646733979e-01 -1.128899115045759682e+00 3.974296784255734183e-01 3.191061198619379429e+05 2.852189999777015601e+03 3.544200000000000000e+04
1.000646958954846255e+01 4.636580396132815030e-01 -1.324912149485542701e+00 1.129898192675665020e-01 3.191065268658951973e+05 2.850326842951732488e+03 4.937400000000000000e+04
9.407364664642652308e-01 1.303117444251095658e-01 -2.388998962872675769e+00 3.331006923055409019e-01 3.191104285667567747e+05 2.861282398880283836e+03 2.987400000000000000e+04
7.671822208148769029e+00 2.600077914127807421e-01 8.075219698189428641e+00 -2.311658522187708620e+00 3.191134550714257639e+05 2.866772465078704954e+03 1.573000000000000000e+03
2.014676273392742356e+00 1.677525220697565489e-01 5.419837879244226997e+00 -9.907540086221962028e-01 3.191112923596872715e+05 2.872432818421460979e+03 1.574000000000000000e+03
1.280021010249645030e+01 7.767410503807296029e-01 3.328315092821965138e+00 -4.513771706273687623e-01 3.191040205420398852e+05 2.888378330002893108e+03 5.581500000000000000e+04
1.291387569865448803e+01 1.000381516600637566e+00 4.309005502185296876e+00 -1.034549089738717287e+00 3.191046518468692666e+05 2.888340975253509896e+03 4.937300000000000000e+04
-1.447950772708064271e+01 -7.763407518882369240e-01 1.425795923770432627e-01 1.462785841242332241e-01 3.191042430757477996e+05 2.867764136730352220e+03 1.577000000000000000e+03
3.414393304399806706e+00 1.938527996790452568e-01 -1.993184059439701561e-01 -1.327455511298059887e-01 3.191079688363516470e+05 2.877191134691921434e+03 7.065200000000000000e+04
7.917420574016235335e+00 3.222034012473956599e-01 -8.715295835542583802e+00 1.972153470519673935e+00 3.191055537231161725e+05 2.856559507212474273e+03 5.011700000000000000e+04
-8.097247357087255182e+00 -4.826101672854717917e-01 -2.135618495651463444e+00 1.764968322703565629e-01 3.191099267153837136e+05 2.877432260239653260e+03 4.326500000000000000e+04
1.339444639260387149e+00 -6.198195051620308815e-02 -1.066949442714137319e+01 2.326315500543239434e+00 3.191077772821885883e+05 2.871150437392811455e+03 6.536100000000000000e+04
1.151014102990955301e+01 5.378981872966224209e-01 4.426509931362095918e-01 -4.094913811347411503e-01 3.191091490473878803e+05 2.849966971995368112e+03 1.582000000000000000e+03
-8.541276251514046125e-01 -2.503167345412287137e-01 1.564577581875865597e+00 -3.162939423444030562e-01 3.191038546971980832e+05 2.885973733914141576e+03 4.937200000000000000e+04
8.215885407212912384e+00 4.766500345336636690e-01 1.772972596717458327e+00 -4.201844766532401507e-03 3.191022653733525658e+05 2.892925786763004908e+03 1.584000000000000000e+03
2.015188131698328533e+01 1.015546438530224638e+00 6.634859305970111976e+00 -1.261423947872850837e+00 3.191130049526974908e+05 2.869034669886482334e+03 1.585000000000000000e+03
4.958019576863865296e+00 3.545917629461498577e-01 -3.121023607308228254e+00 8.548448128485870434e-01 3.191008269435334951e+05 2.900516480832786783e+03 1.586000000000000000e+03
1.584254164446792323e+01 8.724776146219394013e-01 1.458373762456823264e-01 1.724393072050140197e-01 3.191123092681507114e+05 2.877949997946314397e+03 5.581400000000000000e+04
-5.929777101798354266e+00 -3.543927714064918355e-01 4.287776327417857636e-01 -5.344430380649217716e-01 3.191073043085762183e+05 2.876266198604269448e+03 3.830300000000000000e+04
8.633649910290412066e+00 5.670601240367855178e-01 -8.830320677576956712e+00 2.294992486464277892e+00 3.191049684057320701e+05 2.862168862798460850e+03 1.589000000000000000e+03
1.344971815243146729e+01 4.504055513247468556e-01 -6.379258295205485041e+00 1.759970748405402574e+00 3.191088255207687034e+05 2.838651189268603048e+03 6.977800000000000000e+04
2.026421333612459108e+01 1.368138162448647943e+00 -4.807179751512053123e+00 1.247206679972202359e+00 3.191049980898335343e+05 2.889972807486274178e+03 4.234500000000000000e+04
2.071194249652999808e+00 -1.300271922951349524e+00 1.821192876479976963e+00 1.672205557657898023e+00 3.192307687909445376e+05 2.416160584642713729e+03 4.540000000000000000e+04
-5.708599024593282500e+00 -2.612630535310063173e-01 2.983581477498700618e+00 -5.135993684710200569e-01 3.191011139637984452e+05 2.903831327720954050e+03 6.332400000000000000e+04
-1.483422686865673024e+00 -1.656307316670817265e-01 9.439492864686330753e-01 -2.139810283664775881e-01 3.191066096375145135e+05 2.847375643202557967e+03 2.680300000000000000e+04
-1.928941700343674015e-01 -1.986838595662145934e-01 6.524511290552631460e-02 4.349366537236253223e-03 3.191269945782800205e+05 2.876972200037859238e+03 3.200000000000000000e+04
-2.336741221205506491e+01 -9.230859663551144179e-01 -1.918314321749171825e+00 8.360140636583053286e-01 3.191228356590177282e+05 2.873480040404172996e+03 3.362500000000000000e+04
-4.634362863995701076e+00 -3.748873159347099193e-01 5.005817535074710278e+00 -1.608609828082004478e+00 3.191073903797171661e+05 2.881567773307225707e+03 1.597000000000000000e+03
-1.317325911692949436e+00 5.735386054864578753e+00 2.037482503051884386e+00 1.520361553967104484e-01 3.192645781649150886e+05 2.316484673386622944e+03 6.332300000000000000e+04
8.729162236785105833e+00 6.042675308019410663e-01 5.272598453056470902e+00 -1.410976611226594901e+00 3.191044466430798057e+05 2.881976891905199864e+03 1.599000000000000000e+03
-9.458231307013367228e+00 -4.104774102627082866e-01 -2.109480767287005065e+00 8.770606050121603214e-01 3.191158432188004372e+05 2.866694852409881150e+03 1.600000000000000000e+03
-1.025814125030846957e-01 -4.969467521954604172e-02 6.188127424845711877e-01 -5.087253515432070550e-02 3.191059319999674335e+05 2.852399240977072623e+03 6.802900000000000000e+04
1.161161656403480258e+01 6.115426637443790447e-01 7.468833264181538034e+00 -1.916380126348433244e+00 3.191063926894626929e+05 2.859735258182746747e+03 3.829000000000000000e+04
-2.407788184006507493e+01 -1.676092350592134128e+00 6.795107613538804436e+00 -1.506057697688455210e+00 3.192067231712246430e+05 2.888760209284137090e+03 6.802800000000000000e+04
1.910090739014147942e+01 9.893847069758899826e-01 -3.975789978020410675e+00 9.607864061437804137e-01 3.191043979956421535e+05 2.867229419289046746e+03 2.803400000000000000e+04
-3.241794247096863923e+00 -3.149188861503706138e-01 -1.359996813101226110e+00 -1.292113291499809025e-01 3.191028757629932952e+05 2.886939632565015472e+03 1.605000000000000000e+03
-3.187932710111277768e+00 -3.087024153399468562e-01 7.431561501512232715e-01 -2.680247284480213876e-01 3.191024481283564237e+05 2.877273478343553052e+03 6.332200000000000000e+04
-5.129982658119859096e+00 -3.520820792784539743e-01 9.204507714854775813e+00 -1.751726364414430526e+00 3.191028747013946413e+05 2.893273093241165043e+03 1.607000000000000000e+03
-6.415892012243991083e+00 -4.345959379212641083e-01 -5.872123764502323873e-01 5.573065963771323822e-02 3.191110563873308711e+05 2.872051249160308089e+03 4.954900000000000000e+04
-7.070772407979715624e+00 -3.484373962493688137e-01 4.708126853275960144e+00 -1.006336656840357557e+00 3.191023216905704467e+05 2.888946797749740654e+03 1.609000000000000000e+03
-6.639838206564531831e+00 -3.391164483433214971e-01 5.766682760820430964e+00 -1.359115544931791097e+00 3.191021485739415511e+05 2.891603070000995103e+03 1.610000000000000000e+03
-7.765664132960582222e+00 -2.742396748778548332e-01 2.164509141045280582e+00 -4.289643471053349311e-01 3.191113634338217089e+05 2.826793166844489406e+03 6.802600000000000000e+04
-3.893588602040362057e-01 -8.181772340634593799e-03 1.380401145414763275e-01 -4.497312945610685425e-02 3.191037542997985147e+05 2.878172645572022702e+03 1.612000000000000000e+03
-4.538780745914348103e+00 -1.756576405222111947e-01 2.618244249124618950e+00 -6.826229240471441972e-01 3.191031963372200844e+05 2.873521042897159077e+03 1.613000000000000000e+03
-1.845543347746563256e+01 -1.264283965830280909e+00 -3.590972237606693263e+00 6.161879411777088089e-01 3.191059928135549999e+05 2.891857449392589388e+03 2.403400000000000000e+04
-7.660740900294151778e+00 -4.119827918010385281e-01 6.112358079182581783e+00 -1.409756626427896897e+00 3.191027958115416113e+05 2.882911062711784780e+03 3.729000000000000000e+04
1.587012506594770445e+00 1.081931887658135888e-01 -4.216673097870568654e+00 3.339400998622510941e-01 3.191037278284523054e+05 2.898202588904925506e+03 5.788400000000000000e+04
-1.538671985782038831e+01 -1.014046391126341318e+00 7.428211312242881448e+00 -2.014197858485869741e+00 3.191061118505541235e+05 2.861577391417954459e+03 4.501900000000000000e+04
1.036453731565203817e+01 6.741027173015805563e-01 1.719376511015544118e+00 -2.232768868965376297e-01 3.191077351214623195e+05 2.876513445598758608e+03 1.618000000000000000e+03
2.839952513168364057e+00 1.574276674044150781e-01 4.520290812004036374e-01 -4.299705394708989714e-01 3.191157464585346752e+05 2.819444133646898990e+03 4.501800000000000000e+04
7.657233337617103786e+00 2.398666146868044524e-01 -1.008044259300256940e+01 2.838098114742249045e+00 3.191140009901713929e+05 2.820995121791110705e+03 1.620000000000000000e+03
7.204820363128693117e+00 4.299504065810015874e-01 -2.319845599229477084e+00 7.299688311842247312e-01 3.191060371194839245e+05 2.855911297730315709e+03 1.621000000000000000e+03
-5.773520535147846466e+00 -4.919649577732784773e-01 5.417220921603808748e+00 -1.205183912106873034e+00 3.191045348221582826e+05 2.864803861617977418e+03 1.623000000000000000e+03
-7.093344160601180448e+00 -3.568314472112741886e-01 -6.284612826378721984e+00 1.094916982788415094e+00 3.191117939287902554e+05 2.878685246887457652e+03 7.065000000000000000e+04
-7.021032788301660332e+00 -3.104168861451636618e-01 6.652716452750647491e+00 -1.226678357393584218e+00 3.191067773697259836e+05 2.850029420164210478e+03 5.581100000000000000e+04
1.845818292776082004e+01 1.044984846486584740e+00 1.989595344724046422e+00 -4.405619100858955695e-01 3.191058161750801955e+05 2.858558037394170242e+03 3.861000000000000000e+04
8.621000268396132427e+00 5.909915634854302491e-01 -2.055515852214971240e+00 4.605026757139156768e-01 3.191023906517563737e+05 2.885189770668196161e+03 4.055100000000000000e+04
9.936038469554226538e+00 2.886829360472077388e-01 3.992727715199415606e+00 -9.957151340760592717e-01 3.191106512276125140e+05 2.830544687070052987e+03 7.064900000000000000e+04
-1.470775692292314307e+00 -5.493039532479237347e-02 -3.867820025359241409e+00 1.068941313294498929e+00 3.191083935949456645e+05 2.875083456362956895e+03 4.055000000000000000e+04
-1.057996682640264474e+01 -8.081707405865696803e-01 -4.805938607228895876e+00 1.360976830314617692e+00 3.191070473890635185e+05 2.881760974919366618e+03 5.580900000000000000e+04
-9.788033375258484270e+00 -3.089224629508205977e-01 9.040273454744836013e-01 -2.825391471206361027e-01 3.191121082522845245e+05 2.824997266919205231e+03 1.631000000000000000e+03
5.916797240862953444e+00 3.471640384894130182e-01 7.829273543889452291e-01 -3.889152960244571938e-02 3.191034833830977441e+05 2.873306763397531086e+03 1.632000000000000000e+03
-7.848242097349996449e+00 -3.386609491889580048e-01 1.775954104924482690e+00 -6.487030365303508850e-01 3.191051960093423259e+05 2.868119629227114274e+03 4.315700000000000000e+04
1.178908850952087128e+01 6.528390599796001226e-01 2.258977236636530994e-01 -6.571596405919159778e-02 3.191036459041080670e+05 2.869167531818774023e+03 4.234400000000000000e+04
1.245366284939163926e+01 6.228927277659140893e-01 2.657951971211240050e+00 -4.996015841396844182e-01 3.191050534033775912e+05 2.888363260212703153e+03 5.988800000000000000e+04
9.225674467427321446e+00 4.823954967107624836e-01 -1.827465051329436818e+00 4.656068404330884203e-01 3.191075914986266871e+05 2.844668438073963898e+03 1.636000000000000000e+03
-8.426172378665903739e-01 1.082946257541754914e-01 8.413281895237844310e+00 -1.635322555745093664e+00 3.191013136508323951e+05 2.902892642019352024e+03 1.637000000000000000e+03
-8.192127293054907611e+00 -3.002295604448251276e-01 -5.712170725618739731e+00 1.755840353793450381e+00 3.191155186741368379e+05 2.866632301886436380e+03 1.638000000000000000e+03
-4.213536022840030704e+00 -2.826491788780542413e-01 3.327246787669115413e+00 -8.150087458998434009e-01 3.191057129332905752e+05 2.886812327709439160e+03 1.639000000000000000e+03
2.192783044880673415e+01 1.261382245799448798e+00 -1.874441275039539612e+00 5.470616586765154610e-01 3.191125013043768122e+05 2.878540605419211715e+03 6.331500000000000000e+04
